date demand demandChange inventoryPosition orderQuantity
2021-06-17 264 -831 1490 0 
2021-06-18 924 660 566 2286 
2021-06-19 0 -924 2852 0 
2021-06-20 860 860 1992 0 
2021-06-21 613 -247 1379 0 
2021-06-22 478 -135 901 0 
2021-06-23 426 -52 475 2362 
2021-06-24 700 274 2137 0 
2021-06-25 1214 514 923 0 
2021-06-26 461 -753 462 2380 
2021-06-27 911 450 1931 0 
2021-06-28 726 -185 1205 0 
2021-06-29 997 271 208 2642 
2021-06-30 1128 131 1722 0 
2021-07-01 324 -804 1398 0 
2021-07-02 -21 -345 1398 0 
2021-07-03 210 231 1188 0 
2021-07-04 481 271 707 0 
2021-07-05 1461 980 252 2591 
2021-07-06 513 -948 2330 0 
2021-07-07 709 196 1621 0 
2021-07-08 727 18 894 0 
2021-07-09 286 -441 608 2229 
2021-07-10 1032 746 1805 0 
2021-07-11 513 -519 1292 0 
2021-07-12 868 355 424 2418 
2021-07-13 915 47 1927 0 
2021-07-14 928 13 999 0 
2021-07-15 251 -677 748 0 
2021-07-16 1207 956 118 2731 
2021-07-17 1351 144 1498 0 
2021-07-18 253 -1098 1245 0 
2021-07-19 1382 1129 359 2503 
2021-07-20 504 -878 2358 0 
2021-07-21 387 -117 1971 0 
2021-07-22 742 355 1229 0 
2021-07-23 447 -295 782 0 
2021-07-24 667 220 115 2738 
2021-07-25 840 173 2013 0 
2021-07-26 468 -372 1545 0 
2021-07-27 949 481 596 2259 
2021-07-28 1301 352 1554 0 
2021-07-29 702 -599 852 0 
2021-07-30 684 -18 168 2695 
2021-07-31 0 -684 2863 0 
2021-08-01 609 609 2254 0 
2021-08-02 236 -373 2018 0 
2021-08-03 760 524 1258 0 
2021-08-04 547 -213 711 0 
2021-08-05 820 273 148 2701 
2021-08-06 176 -644 2673 0 
2021-08-07 1084 908 1589 0 
2021-08-08 0 -1084 1589 0 
2021-08-09 293 293 1296 0 
2021-08-10 922 629 374 2465 
2021-08-11 719 -203 2120 0 
2021-08-12 563 -156 1557 0 
2021-08-13 331 -232 1226 0 
2021-08-14 1112 781 114 2725 
2021-08-15 0 -1112 2839 0 
2021-08-16 526 526 2313 0 
2021-08-17 786 260 1527 0 
2021-08-18 502 -284 1025 0 
2021-08-19 631 129 394 2434 
2021-08-20 1246 615 1582 0 
2021-08-21 319 -927 1263 0 
2021-08-22 0 -319 1263 0 
2021-08-23 690 690 573 2250 
2021-08-24 230 -460 2593 0 
2021-08-25 1012 782 1581 0 
2021-08-26 331 -681 1250 0 
2021-08-27 980 649 270 2551 
2021-08-28 1199 219 1622 0 
2021-08-29 1289 90 333 2501 
2021-08-30 504 -785 2330 0 
2021-08-31 466 -38 1814 0 
2021-09-01 275 -191 1539 0 
2021-09-02 967 692 572 2257 
2021-09-03 569 -398 2260 0 
2021-09-04 916 347 1344 0 
2021-09-05 785 -131 559 2272 
2021-09-06 1007 222 1824 0 
2021-09-07 551 -456 1273 0 
2021-09-08 886 335 387 2449 
2021-09-09 627 -259 2209 0 
2021-09-10 977 350 1232 0 
2021-09-11 887 -90 345 2495 
2021-09-12 602 -285 2238 0 
2021-09-13 1368 766 870 0 
2021-09-14 193 -1175 677 2165 
2021-09-15 324 131 2518 0 
2021-09-16 843 519 1675 0 
2021-09-17 1151 308 524 2320 
2021-09-18 412 -739 112 2730 
2021-09-19 449 37 2393 0 
2021-09-20 720 271 1673 0 
2021-09-21 703 -17 970 0 
2021-09-22 1298 595 9 2837 
2021-09-23 0 -1298 2846 0 
2021-09-24 610 610 2236 0 
2021-09-25 769 159 1467 0 
2021-09-26 502 -267 965 0 
2021-09-27 1012 510 374 2467 
2021-09-28 0 -1012 2841 0 
2021-09-29 827 827 2014 0 
2021-09-30 582 -245 1432 0 
2021-10-01 533 -49 899 0 
2021-10-02 423 -110 476 2355 
2021-10-03 1563 1140 1268 0 
2021-10-04 786 -777 482 2359 
2021-10-05 871 85 1970 0 
2021-10-06 0 -871 1970 0 
2021-10-07 428 428 1542 0 
2021-10-08 790 362 752 0 
2021-10-09 887 97 266 2571 
2021-10-10 499 -388 56 2779 
2021-10-11 1090 591 56 2783 
2021-10-12 716 -374 2123 0 
2021-10-13 353 -363 1770 0 
2021-10-14 861 508 909 0 
2021-10-15 950 89 535 2305 
2021-10-16 575 -375 2265 0 
2021-10-17 482 -93 1783 0 
2021-10-18 940 458 843 0 
2021-10-19 915 -25 297 2545 
2021-10-20 1156 241 30 2817 
2021-10-21 1678 522 1169 0 
2021-10-22 645 -1033 524 2331 
2021-10-23 433 -212 2422 0 
2021-10-24 659 226 1763 0 
2021-10-25 737 78 1026 0 
2021-10-26 557 -180 469 2383 
2021-10-27 591 34 2261 0 
2021-10-28 243 -348 2018 0 
2021-10-29 548 305 1470 0 
2021-10-30 901 353 569 2279 
2021-10-31 426 -475 2422 0 
2021-11-01 1509 1083 913 0 
2021-11-02 941 -568 234 2621 
2021-11-03 428 -513 2427 0 
2021-11-04 647 219 1780 0 
2021-11-05 384 -263 1396 0 
2021-11-06 1182 798 214 2640 
2021-11-07 283 -899 2571 0 
2021-11-08 0 -283 2571 0 
2021-11-09 763 763 1808 0 
2021-11-10 622 -141 1186 0 
2021-11-11 726 104 460 2386 
2021-11-12 638 -88 2208 0 
2021-11-13 1428 790 780 0 
2021-11-14 624 -804 156 2696 
2021-11-15 1245 621 1607 0 
2021-11-16 0 -1245 1607 0 
2021-11-17 815 815 792 0 
2021-11-18 638 -177 154 2696 
2021-11-19 1237 599 1613 0 
2021-11-20 203 -1034 1410 0 
2021-11-21 1074 871 336 2519 
2021-11-22 885 -189 1970 0 
2021-11-23 842 -43 1128 0 
2021-11-24 1150 308 323 2538 
2021-11-25 867 -283 1994 0 
2021-11-26 602 -265 1392 0 
2021-11-27 565 -37 827 0 
2021-11-28 631 66 196 2664 
2021-11-29 1087 456 1773 0 
2021-11-30 1097 10 676 2191 
2021-12-01 995 -102 1872 0 
2021-12-02 321 -674 1551 0 
2021-12-03 352 31 1199 0 
2021-12-04 601 249 598 2265 
2021-12-05 1049 448 1814 0 
2021-12-06 0 -1049 1814 0 
2021-12-07 378 378 1436 0 
2021-12-08 948 570 488 2372 
2021-12-09 0 -948 2860 0 
2021-12-10 1038 1038 1822 0 
2021-12-11 0 -1038 1822 0 
2021-12-12 991 991 831 0 
2021-12-13 1460 469 135 2725 
2021-12-14 635 -825 2225 0 
2021-12-15 586 -49 1639 0 
2021-12-16 563 -23 1076 0 
2021-12-17 883 320 193 2667 
2021-12-18 858 -25 2002 0 
2021-12-19 264 -594 1738 0 
2021-12-20 447 183 1291 0 
2021-12-21 497 50 794 0 
2021-12-22 474 -23 320 2533 
2021-12-23 657 183 2196 0 
2021-12-24 697 40 1499 0 
2021-12-25 0 -697 1499 0 
2021-12-26 89 89 1410 0 
