date demand demandChange inventoryPosition orderQuantity
2021-05-14 305 -618 2552 0 
2021-05-15 837 532 1715 0 
2021-05-16 1090 253 625 2235 
2021-05-17 472 -618 2388 0 
2021-05-18 594 122 1794 0 
2021-05-19 487 -107 1307 0 
2021-05-20 1050 563 257 2600 
2021-05-21 985 -65 1872 0 
2021-05-22 851 -134 1021 0 
2021-05-23 932 81 89 2781 
2021-05-24 743 -189 2127 0 
2021-05-25 802 59 1325 0 
2021-05-26 433 -369 892 0 
2021-05-27 1108 675 300 2576 
2021-05-28 570 -538 2306 0 
2021-05-29 418 -152 1888 0 
2021-05-30 905 487 983 0 
2021-05-31 641 -264 342 2530 
2021-06-01 1065 424 1807 0 
2021-06-02 552 -513 1255 0 
2021-06-03 759 207 496 2380 
2021-06-04 472 -287 2404 0 
2021-06-05 586 114 1818 0 
2021-06-06 709 123 1109 0 
2021-06-07 1642 933 4 2884 
2021-06-08 624 -1018 2264 0 
2021-06-09 712 88 1552 0 
2021-06-10 1031 319 521 2370 
2021-06-11 926 -105 1965 0 
2021-06-12 859 -67 1106 0 
2021-06-13 754 -105 352 2546 
2021-06-14 672 -82 2226 0 
2021-06-15 350 -322 1876 0 
2021-06-16 576 226 1300 0 
2021-06-17 0 -576 1300 0 
2021-06-18 1015 1015 285 2600 
2021-06-19 454 -561 2431 0 
2021-06-20 1464 1010 967 0 
2021-06-21 304 -1160 663 2223 
2021-06-22 535 231 2351 0 
2021-06-23 706 171 1645 0 
2021-06-24 707 1 938 0 
2021-06-25 565 -142 373 2510 
2021-06-26 1109 544 1774 0 
2021-06-27 758 -351 1016 0 
2021-06-28 1129 371 128 2768 
2021-06-29 770 -359 2126 0 
2021-06-30 398 -372 1728 0 
2021-07-01 538 140 1190 0 
2021-07-02 1083 545 107 2789 
2021-07-03 732 -351 2164 0 
2021-07-04 1027 295 1137 0 
2021-07-05 761 -266 376 2525 
2021-07-06 1020 259 1881 0 
2021-07-07 465 -555 1416 0 
2021-07-08 429 -36 987 0 
2021-07-09 875 446 112 2789 
2021-07-10 1103 228 1798 0 
2021-07-11 468 -635 1330 0 
2021-07-12 742 274 588 2316 
2021-07-13 942 200 1962 0 
2021-07-14 0 -942 1962 0 
2021-07-15 566 566 1396 0 
2021-07-16 202 -364 1194 0 
2021-07-17 613 411 581 2307 
2021-07-18 866 253 2022 0 
2021-07-19 557 -309 1465 0 
2021-07-20 268 -289 1197 0 
2021-07-21 369 101 828 0 
2021-07-22 1484 1115 86 2803 
2021-07-23 760 -724 2129 0 
2021-07-24 403 -357 1726 0 
2021-07-25 1203 800 523 2370 
2021-07-26 899 -304 1994 0 
2021-07-27 663 -236 1331 0 
2021-07-28 283 -380 1048 0 
2021-07-29 0 -283 1048 0 
2021-07-30 1472 1472 203 2688 
2021-07-31 888 -584 2003 0 
2021-08-01 165 -723 1838 0 
2021-08-02 0 -165 1838 0 
2021-08-03 1114 1114 724 0 
2021-08-04 1131 17 0 2888 
2021-08-05 732 -399 0 2888 
2021-08-06 1130 398 0 2894 
2021-08-07 517 -613 0 2891 
2021-08-08 943 426 0 2894 
2021-08-09 637 -306 2257 0 
2021-08-10 1107 470 1150 0 
2021-08-11 355 -752 795 0 
2021-08-12 1173 818 64 2835 
2021-08-13 611 -562 2288 0 
2021-08-14 1174 563 1114 0 
2021-08-15 753 -421 361 2543 
2021-08-16 389 -364 2515 0 
2021-08-17 711 322 1804 0 
2021-08-18 1069 358 735 0 
2021-08-19 1186 117 192 2719 
2021-08-20 398 -788 2513 0 
2021-08-21 363 -35 2150 0 
2021-08-22 755 392 1395 0 
2021-08-23 1422 667 425 2487 
2021-08-24 1055 -367 1857 0 
2021-08-25 544 -511 1313 0 
2021-08-26 532 -12 781 0 
2021-08-27 529 -3 252 2658 
2021-08-28 908 379 2002 0 
2021-08-29 407 -501 1595 0 
2021-08-30 178 -229 1417 0 
2021-08-31 738 560 679 2225 
2021-09-01 181 -557 2723 0 
2021-09-02 681 500 2042 0 
2021-09-03 900 219 1142 0 
2021-09-04 385 -515 757 0 
2021-09-05 898 513 457 2442 
2021-09-06 201 -697 2698 0 
2021-09-07 889 688 1809 0 
2021-09-08 172 -717 1637 0 
2021-09-09 1311 1139 326 2570 
2021-09-10 660 -651 2236 0 
2021-09-11 1598 938 638 2268 
2021-09-12 944 -654 1962 0 
2021-09-13 1028 84 934 0 
2021-09-14 900 -128 34 2879 
2021-09-15 657 -243 2256 0 
2021-09-16 831 174 1425 0 
2021-09-17 919 88 506 2410 
2021-09-18 840 -79 2076 0 
2021-09-19 733 -107 1343 0 
2021-09-20 448 -285 895 0 
2021-09-21 385 -63 510 2401 
2021-09-22 830 445 2081 0 
2021-09-23 1205 375 876 0 
2021-09-24 106 -1099 770 0 
2021-09-25 225 119 545 2362 
2021-09-26 781 556 2126 0 
2021-09-27 740 -41 1386 0 
2021-09-28 1073 333 313 2598 
2021-09-29 1353 280 1558 0 
2021-09-30 800 -553 758 0 
2021-10-01 803 3 330 2589 
2021-10-02 840 37 2079 0 
2021-10-03 604 -236 1475 0 
2021-10-04 568 -36 907 0 
2021-10-05 0 -568 907 0 
2021-10-06 1264 1264 124 2793 
2021-10-07 727 -537 2190 0 
2021-10-08 1003 276 1187 0 
2021-10-09 898 -105 289 2632 
2021-10-10 1103 205 166 2759 
2021-10-11 913 -190 2012 0 
2021-10-12 1171 258 841 0 
2021-10-13 1116 -55 123 2811 
2021-10-14 0 -1116 2934 0 
2021-10-15 362 362 2572 0 
2021-10-16 445 83 2065 0 
2021-10-17 819 374 1246 0 
2021-10-18 748 -71 498 2426 
2021-10-19 476 -272 2448 0 
2021-10-20 245 -231 2160 0 
2021-10-21 924 679 1236 0 
2021-10-22 406 -518 830 0 
2021-10-23 879 473 297 2622 
2021-10-24 1047 168 1872 0 
2021-10-25 853 -194 1019 0 
2021-10-26 644 -209 375 2547 
2021-10-27 327 -317 2595 0 
2021-10-28 1090 763 1505 0 
2021-10-29 1131 41 374 2552 
2021-10-30 1052 -79 1874 0 
2021-10-31 0 -1052 1874 0 
2021-11-01 909 909 965 0 
2021-11-02 298 -611 667 2254 
2021-11-03 610 312 2311 0 
2021-11-04 412 -198 1899 0 
2021-11-05 0 -412 1899 0 
2021-11-06 308 308 1591 0 
2021-11-07 1227 919 364 2548 
2021-11-08 751 -476 2161 0 
2021-11-09 853 102 1308 0 
2021-11-10 856 3 452 2463 
2021-11-11 1092 236 1823 0 
2021-11-12 1353 261 470 2454 
2021-11-13 259 -1094 2665 0 
2021-11-14 786 527 1879 0 
2021-11-15 93 -693 1786 0 
2021-11-16 492 399 1294 0 
2021-11-17 1002 510 292 2624 
2021-11-18 647 -355 2269 0 
2021-11-19 968 321 1301 0 
2021-11-20 0 -968 1301 0 
2021-11-21 314 314 987 0 
2021-11-22 483 169 504 2403 
2021-11-23 1180 697 1727 0 
2021-11-24 870 -310 857 0 
2021-11-25 978 108 439 2475 
2021-11-26 1191 213 1723 0 
2021-11-27 977 -214 746 0 
2021-11-28 316 -661 430 2487 
2021-11-29 464 148 2453 0 
2021-11-30 333 -131 2120 0 
2021-12-01 1263 930 857 0 
2021-12-02 1073 -190 171 2748 
2021-12-03 1136 63 1783 0 
2021-12-04 892 -244 891 0 
2021-12-05 478 -414 413 2509 
2021-12-06 991 513 1931 0 
2021-12-07 1556 565 375 2556 
2021-12-08 587 -969 2344 0 
2021-12-09 678 91 1666 0 
2021-12-10 1396 718 270 2665 
2021-12-11 747 -649 2188 0 
2021-12-12 527 -220 1661 0 
2021-12-13 425 -102 1236 0 
2021-12-14 838 413 398 2534 
2021-12-15 985 147 398 2536 
2021-12-16 830 -155 2 2933 
2021-12-17 647 -183 2 2932 
2021-12-18 239 -408 2 2929 
2021-12-19 697 458 2 2929 
2021-12-20 801 104 2 2930 
2021-12-21 799 -2 2 2930 
2021-12-22 881 82 2 2932 
2021-12-23 767 -114 2 2932 
2021-12-24 1395 628 2 2937 
2021-12-25 463 -932 2 2935 
2021-12-26 442 -21 2 2933 
