date demand demandChange inventoryPosition orderQuantity
2021-06-09 769 -461 2063 0 
2021-06-10 694 -75 1369 0 
2021-06-11 331 -363 1038 0 
2021-06-12 857 526 181 2650 
2021-06-13 661 -196 2170 0 
2021-06-14 973 312 1197 0 
2021-06-15 1272 299 320 2525 
2021-06-16 471 -801 2374 0 
2021-06-17 436 -35 1938 0 
2021-06-18 539 103 1399 0 
2021-06-19 976 437 423 2417 
2021-06-20 1035 59 1805 0 
2021-06-21 891 -144 914 0 
2021-06-22 692 -199 222 2627 
2021-06-23 154 -538 2695 0 
2021-06-24 680 526 2015 0 
2021-06-25 455 -225 1560 0 
2021-06-26 1068 613 492 2352 
2021-06-27 183 -885 2661 0 
2021-06-28 1135 952 1526 0 
2021-06-29 911 -224 615 2231 
2021-06-30 675 -236 2171 0 
2021-07-01 193 -482 1978 0 
2021-07-02 559 366 1419 0 
2021-07-03 541 -18 878 0 
2021-07-04 740 199 138 2698 
2021-07-05 0 -740 2836 0 
2021-07-06 695 695 2141 0 
2021-07-07 507 -188 1634 0 
2021-07-08 1027 520 607 2222 
2021-07-09 912 -115 1917 0 
2021-07-10 563 -349 1354 0 
2021-07-11 238 -325 1116 0 
2021-07-12 639 401 477 2349 
2021-07-13 278 -361 2548 0 
2021-07-14 1497 1219 1051 0 
2021-07-15 1067 -430 559 2277 
2021-07-16 1349 282 1487 0 
2021-07-17 761 -588 726 0 
2021-07-18 79 -682 647 2190 
2021-07-19 501 422 2336 0 
2021-07-20 227 -274 2109 0 
2021-07-21 289 62 1820 0 
2021-07-22 1061 772 759 0 
2021-07-23 0 -1061 759 0 
2021-07-24 729 729 30 2792 
2021-07-25 731 2 2091 0 
2021-07-26 648 -83 1443 0 
2021-07-27 0 -648 1443 0 
2021-07-28 1409 1409 34 2789 
2021-07-29 0 -1409 2823 0 
2021-07-30 792 792 2031 0 
2021-07-31 1251 459 780 0 
2021-08-01 877 -374 376 2450 
2021-08-02 227 -650 2599 0 
2021-08-03 884 657 1715 0 
2021-08-04 400 -484 1315 0 
2021-08-05 0 -400 1315 0 
2021-08-06 328 328 987 0 
2021-08-07 705 377 282 2526 
2021-08-08 839 134 1969 0 
2021-08-09 754 -85 1215 0 
2021-08-10 723 -31 492 2321 
2021-08-11 483 -240 2330 0 
2021-08-12 874 391 1456 0 
2021-08-13 1210 336 246 2573 
2021-08-14 869 -341 1950 0 
2021-08-15 375 -494 1575 0 
2021-08-16 705 330 870 0 
2021-08-17 1134 429 170 2653 
2021-08-18 854 -280 1969 0 
2021-08-19 1304 450 665 2167 
2021-08-20 556 -748 2276 0 
2021-08-21 741 185 1535 0 
2021-08-22 750 9 785 0 
2021-08-23 1208 458 109 2730 
2021-08-24 835 -373 2004 0 
2021-08-25 113 -722 1891 0 
2021-08-26 798 685 1093 0 
2021-08-27 685 -113 408 2427 
2021-08-28 802 117 2033 0 
2021-08-29 962 160 1071 0 
2021-08-30 375 -587 696 0 
2021-08-31 366 -9 330 2503 
2021-09-01 820 454 2013 0 
2021-09-02 1229 409 784 0 
2021-09-03 541 -688 243 2596 
2021-09-04 613 72 2226 0 
2021-09-05 1251 638 975 0 
2021-09-06 1507 256 10 2843 
2021-09-07 549 -958 2304 0 
2021-09-08 568 19 1736 0 
2021-09-09 1042 474 694 0 
2021-09-10 704 -338 144 2710 
2021-09-11 754 50 2100 0 
2021-09-12 1029 275 1071 0 
2021-09-13 1127 98 598 2265 
2021-09-14 578 -549 2285 0 
2021-09-15 335 -243 1950 0 
2021-09-16 886 551 1064 0 
2021-09-17 658 -228 406 2454 
2021-09-18 443 -215 2417 0 
2021-09-19 410 -33 2007 0 
2021-09-20 836 426 1171 0 
2021-09-21 887 51 284 2574 
2021-09-22 325 -562 2533 0 
2021-09-23 888 563 1645 0 
2021-09-24 1172 284 473 2389 
2021-09-25 378 -794 2484 0 
2021-09-26 374 -4 2110 0 
2021-09-27 1337 963 773 0 
2021-09-28 1174 -163 306 2560 
2021-09-29 893 -281 1973 0 
2021-09-30 786 -107 1187 0 
2021-10-01 1440 654 275 2601 
2021-10-02 239 -1201 2637 0 
2021-10-03 714 475 1923 0 
2021-10-04 691 -23 1232 0 
2021-10-05 1147 456 85 2791 
2021-10-06 383 -764 2493 0 
2021-10-07 822 439 1671 0 
2021-10-08 988 166 683 2195 
2021-10-09 490 -498 2388 0 
2021-10-10 1116 626 1272 0 
2021-10-11 0 -1116 1272 0 
2021-10-12 0 0 1272 0 
2021-10-13 1369 1369 490 2383 
2021-10-14 872 -497 2001 0 
2021-10-15 477 -395 1524 0 
2021-10-16 405 -72 1119 0 
2021-10-17 484 79 635 2233 
2021-10-18 631 147 2237 0 
2021-10-19 510 -121 1727 0 
2021-10-20 0 -510 1727 0 
2021-10-21 482 482 1239 0 
2021-10-22 241 -241 998 0 
2021-10-23 966 725 32 2825 
2021-10-24 1167 201 1690 0 
2021-10-25 1468 301 222 2646 
2021-10-26 644 -824 2224 0 
2021-10-27 292 -352 1932 0 
2021-10-28 301 9 1631 0 
2021-10-29 979 678 652 2211 
2021-10-30 1013 34 1850 0 
2021-10-31 733 -280 1117 0 
2021-11-01 217 -516 900 0 
2021-11-02 1203 986 56 2811 
2021-11-03 234 -969 2633 0 
2021-11-04 177 -57 2456 0 
2021-11-05 592 415 1864 0 
2021-11-06 894 302 970 0 
2021-11-07 590 -304 380 2479 
2021-11-08 941 351 1918 0 
2021-11-09 369 -572 1549 0 
2021-11-10 1005 636 544 2317 
2021-11-11 1244 239 1617 0 
2021-11-12 296 -948 1321 0 
2021-11-13 950 654 371 2494 
2021-11-14 394 -556 2471 0 
2021-11-15 1039 645 1432 0 
2021-11-16 520 -519 912 0 
2021-11-17 511 -9 401 2461 
2021-11-18 1166 655 1696 0 
2021-11-19 0 -1166 1696 0 
2021-11-20 401 401 1295 0 
2021-11-21 1283 882 12 2851 
2021-11-22 1119 -164 1744 0 
2021-11-23 0 -1119 1744 0 
2021-11-24 944 944 800 0 
2021-11-25 966 22 290 2575 
2021-11-26 421 -545 2444 0 
2021-11-27 278 -143 2166 0 
2021-11-28 972 694 1194 0 
2021-11-29 385 -587 809 0 
2021-11-30 581 196 228 2631 
2021-12-01 333 -248 2526 0 
2021-12-02 1093 760 1433 0 
2021-12-03 755 -338 678 2182 
2021-12-04 486 -269 2374 0 
2021-12-05 685 199 1689 0 
2021-12-06 380 -305 1309 0 
2021-12-07 519 139 790 0 
2021-12-08 1067 548 35 2823 
2021-12-09 1041 -26 1817 0 
2021-12-10 920 -121 897 0 
2021-12-11 988 68 610 2255 
2021-12-12 -6 -994 2865 0 
2021-12-13 921 927 1944 0 
2021-12-14 879 -42 1065 0 
2021-12-15 293 -586 772 0 
2021-12-16 486 193 286 2572 
2021-12-17 423 -63 2435 0 
2021-12-18 595 172 1840 0 
2021-12-19 321 -274 1519 0 
2021-12-20 823 502 696 0 
2021-12-21 475 -348 221 2631 
2021-12-22 776 301 2076 0 
2021-12-23 475 -301 1601 0 
2021-12-24 183 -292 1418 0 
2021-12-25 0 -183 1418 0 
2021-12-26 470 470 948 0 
