date demand demandChange inventoryPosition orderQuantity
2021-03-18 1202 372 133 2846 
2021-03-19 1180 -22 1799 0 
2021-03-20 727 -453 1072 0 
2021-03-21 358 -369 714 2267 
2021-03-22 800 442 2181 0 
2021-03-23 0 -800 2181 0 
2021-03-24 772 772 1409 0 
2021-03-25 349 -423 1060 0 
2021-03-26 805 456 255 2698 
2021-03-27 775 -30 2178 0 
2021-03-28 1231 456 947 0 
2021-03-29 451 -780 496 2466 
2021-03-30 845 394 2117 0 
2021-03-31 356 -489 1761 0 
2021-04-01 1157 801 604 2363 
2021-04-02 1198 41 1769 0 
2021-04-03 821 -377 948 0 
2021-04-04 827 6 121 2864 
2021-04-05 756 -71 2229 0 
2021-04-06 366 -390 1863 0 
2021-04-07 1097 731 766 0 
2021-04-08 1225 128 349 2648 
2021-04-09 1261 36 1736 0 
2021-04-10 367 -894 1369 0 
2021-04-11 801 434 568 2435 
2021-04-12 1091 290 1912 0 
2021-04-13 361 -730 1551 0 
2021-04-14 436 75 1115 0 
2021-04-15 322 -114 793 0 
2021-04-16 1157 835 7 2988 
2021-04-17 714 -443 2281 0 
2021-04-18 772 58 1509 0 
2021-04-19 755 -17 754 0 
2021-04-20 752 -3 2 2993 
2021-04-21 384 -368 2611 0 
2021-04-22 1179 795 1432 0 
2021-04-23 805 -374 627 2371 
2021-04-24 755 -50 2243 0 
2021-04-25 375 -380 1868 0 
2021-04-26 678 303 1190 0 
2021-04-27 841 163 349 2643 
2021-04-28 765 -76 2227 0 
2021-04-29 1251 486 976 0 
2021-04-30 1211 -40 185 2828 
2021-05-01 452 -759 2561 0 
2021-05-02 0 -452 2561 0 
2021-05-03 388 388 2173 0 
2021-05-04 661 273 1512 0 
2021-05-05 1216 555 296 2697 
2021-05-06 1208 -8 1785 0 
2021-05-07 413 -795 1372 0 
2021-05-08 405 -8 967 0 
2021-05-09 441 36 526 2457 
2021-05-10 783 342 2200 0 
2021-05-11 762 -21 1438 0 
2021-05-12 425 -337 1013 0 
2021-05-13 1255 830 175 2813 
2021-05-14 1168 -87 1820 0 
2021-05-15 754 -414 1066 0 
2021-05-16 1159 405 287 2718 
2021-05-17 701 -458 2304 0 
2021-05-18 785 84 1519 0 
2021-05-19 421 -364 1098 0 
2021-05-20 853 432 245 2755 
2021-05-21 723 -130 2277 0 
2021-05-22 436 -287 1841 0 
2021-05-23 373 -63 1468 0 
2021-05-24 840 467 628 2362 
2021-05-25 866 26 2124 0 
2021-05-26 771 -95 1353 0 
2021-05-27 748 -23 605 2388 
2021-05-28 394 -354 2599 0 
2021-05-29 1224 830 1375 0 
2021-05-30 811 -413 564 2433 
2021-05-31 803 -8 2194 0 
2021-06-01 817 14 1377 0 
2021-06-02 784 -33 593 2407 
2021-06-03 775 -9 2225 0 
2021-06-04 1233 458 992 0 
2021-06-05 1167 -66 206 2809 
2021-06-06 437 -730 2578 0 
2021-06-07 1204 767 1374 0 
2021-06-08 842 -362 532 2487 
2021-06-09 837 -5 2182 0 
2021-06-10 815 -22 1367 0 
2021-06-11 733 -82 634 2387 
2021-06-12 1257 524 1764 0 
2021-06-13 401 -856 1363 0 
2021-06-14 408 7 955 0 
2021-06-15 824 416 131 2889 
2021-06-16 1293 469 1727 0 
2021-06-17 1127 -166 600 2433 
2021-06-18 826 -301 2207 0 
2021-06-19 395 -431 1812 0 
2021-06-20 856 461 956 0 
2021-06-21 807 -49 149 2882 
2021-06-22 790 -17 2241 0 
2021-06-23 1272 482 969 0 
2021-06-24 838 -434 131 2909 
2021-06-25 462 -376 2578 0 
2021-06-26 1179 717 1399 0 
2021-06-27 774 -405 625 2418 
2021-06-28 344 -430 2699 0 
2021-06-29 863 519 1836 0 
2021-06-30 423 -440 1413 0 
2021-07-01 894 471 519 2516 
2021-07-02 1171 277 1864 0 
2021-07-03 786 -385 1078 0 
2021-07-04 752 -34 326 2715 
2021-07-05 373 -379 2668 0 
2021-07-06 1181 808 1487 0 
2021-07-07 397 -784 1090 0 
2021-07-08 414 17 676 2357 
2021-07-09 1283 869 1750 0 
2021-07-10 738 -545 1012 0 
2021-07-11 1117 379 283 2761 
2021-07-12 1251 134 1793 0 
2021-07-13 430 -821 1363 0 
2021-07-14 1241 811 122 2931 
2021-07-15 776 -465 2277 0 
2021-07-16 753 -23 1524 0 
2021-07-17 776 23 748 2305 
2021-07-18 861 85 2192 0 
2021-07-19 1174 313 1018 0 
2021-07-20 836 -338 182 2878 
2021-07-21 1149 313 1911 0 
2021-07-22 846 -303 1065 0 
2021-07-23 462 -384 603 2458 
2021-07-24 351 -111 2710 0 
2021-07-25 438 87 2272 0 
2021-07-26 1161 723 1111 0 
2021-07-27 403 -758 708 2345 
2021-07-28 0 -403 3053 0 
2021-07-29 1306 1306 1747 0 
2021-07-30 417 -889 1330 0 
2021-07-31 814 397 516 2532 
2021-08-01 385 -429 2663 0 
2021-08-02 411 26 2252 0 
2021-08-03 735 324 1517 0 
2021-08-04 844 109 673 2367 
2021-08-05 848 4 2192 0 
2021-08-06 756 -92 1436 0 
2021-08-07 876 120 560 2482 
2021-08-08 839 -37 165 2878 
2021-08-09 800 -39 2243 0 
2021-08-10 882 82 1361 0 
2021-08-11 0 -882 1361 0 
2021-08-12 853 853 508 2530 
2021-08-13 795 -58 2243 0 
2021-08-14 832 37 1411 0 
2021-08-15 365 -467 1046 0 
2021-08-16 0 -365 1046 0 
2021-08-17 358 358 688 2333 
2021-08-18 425 67 2596 0 
2021-08-19 765 340 1831 0 
2021-08-20 419 -346 1412 0 
2021-08-21 712 293 700 2314 
2021-08-22 1201 489 1813 0 
2021-08-23 430 -771 1383 0 
2021-08-24 381 -49 1002 0 
2021-08-25 0 -381 1002 0 
2021-08-26 847 847 155 2850 
2021-08-27 358 -489 2647 0 
2021-08-28 1282 924 1365 0 
2021-08-29 1256 -26 109 2903 
2021-08-30 796 -460 2216 0 
2021-08-31 1211 415 1005 0 
2021-09-01 790 -421 215 2803 
2021-09-02 1216 426 1802 0 
2021-09-03 1269 53 533 2495 
2021-09-04 0 -1269 533 2487 
2021-09-05 1237 1237 112 2913 
2021-09-06 1284 47 1741 0 
2021-09-07 382 -902 1359 0 
2021-09-08 797 415 562 2465 
2021-09-09 457 -340 2570 0 
2021-09-10 419 -38 2151 0 
2021-09-11 405 -14 1746 0 
2021-09-12 819 414 927 0 
2021-09-13 786 -33 141 2877 
2021-09-14 775 -11 2243 0 
2021-09-15 374 -401 1869 0 
2021-09-16 1145 771 724 2295 
2021-09-17 1291 146 1728 0 
2021-09-18 1082 -209 646 2382 
2021-09-19 1207 125 1821 0 
2021-09-20 1125 -82 696 2339 
2021-09-21 766 -359 272 2763 
2021-09-22 0 -766 3035 0 
2021-09-23 802 802 2233 0 
2021-09-24 447 -355 1786 0 
2021-09-25 429 -18 1357 0 
2021-09-26 429 0 928 0 
2021-09-27 894 465 34 2987 
2021-09-28 1133 239 1888 0 
2021-09-29 414 -719 1474 0 
2021-09-30 1232 818 242 2784 
2021-10-01 822 -410 2204 0 
2021-10-02 398 -424 1806 0 
2021-10-03 868 470 938 0 
2021-10-04 1126 258 189 2839 
2021-10-05 1297 171 1731 0 
2021-10-06 922 -375 809 0 
2021-10-07 777 -145 32 3003 
2021-10-08 424 -353 2611 0 
2021-10-09 375 -49 2236 0 
2021-10-10 391 16 1845 0 
2021-10-11 1139 748 706 2322 
2021-10-12 700 -439 2328 0 
2021-10-13 751 51 1577 0 
2021-10-14 1169 418 408 2623 
2021-10-15 418 -751 408 2620 
2021-10-16 830 412 2198 0 
2021-10-17 1202 372 996 0 
2021-10-18 841 -361 155 2879 
2021-10-19 393 -448 2641 0 
2021-10-20 797 404 1844 0 
2021-10-21 819 22 1025 0 
2021-10-22 371 -448 654 2374 
2021-10-23 805 434 2223 0 
2021-10-24 404 -401 1819 0 
2021-10-25 762 358 1057 0 
2021-10-26 825 63 232 2794 
2021-10-27 419 -406 2607 0 
2021-10-28 821 402 1786 0 
2021-10-29 831 10 955 0 
2021-10-30 497 -334 458 2565 
2021-10-31 787 290 2236 0 
2021-11-01 368 -419 1868 0 
2021-11-02 1226 858 642 2382 
2021-11-03 1155 -71 1869 0 
2021-11-04 778 -377 1091 0 
2021-11-05 454 -324 637 2388 
2021-11-06 795 341 2230 0 
2021-11-07 1280 485 950 0 
2021-11-08 428 -852 522 2506 
2021-11-09 1127 699 1901 0 
2021-11-10 759 -368 1142 0 
2021-11-11 850 91 292 2739 
2021-11-12 394 -456 2637 0 
2021-11-13 1136 742 1501 0 
2021-11-14 796 -340 705 2326 
2021-11-15 718 -78 2313 0 
2021-11-16 922 204 1391 0 
2021-11-17 0 -922 1391 0 
2021-11-18 904 904 487 2541 
2021-11-19 835 -69 2193 0 
2021-11-20 789 -46 1404 0 
2021-11-21 443 -346 961 0 
2021-11-22 1190 747 164 2866 
2021-11-23 913 -277 2117 0 
2021-11-24 1177 264 940 0 
2021-11-25 1270 93 101 2937 
2021-11-26 812 -458 2226 0 
2021-11-27 335 -477 1891 0 
2021-11-28 417 82 1474 0 
2021-11-29 679 262 795 0 
2021-11-30 689 10 106 2925 
2021-12-01 376 -313 2655 0 
2021-12-02 1242 866 1413 0 
2021-12-03 832 -410 581 2452 
2021-12-04 865 33 154 2880 
2021-12-05 374 -491 2660 0 
2021-12-06 1148 774 1512 0 
2021-12-07 831 -317 681 2354 
2021-12-08 823 -8 2212 0 
2021-12-09 469 -354 1743 0 
2021-12-10 0 -469 1743 0 
2021-12-11 1135 1135 608 2422 
2021-12-12 1222 87 1808 0 
2021-12-13 1144 -78 664 2372 
2021-12-14 886 -258 2150 0 
2021-12-15 750 -136 1400 0 
2021-12-16 1080 330 320 2720 
2021-12-17 1288 208 1752 0 
2021-12-18 860 -428 892 0 
2021-12-19 743 -117 149 2895 
2021-12-20 370 -373 2674 0 
2021-12-21 803 433 1871 0 
2021-12-22 390 -413 1481 0 
2021-12-23 1196 806 285 2758 
2021-12-24 844 -352 2199 0 
2021-12-25 817 -27 1382 0 
2021-12-26 847 30 535 2509 
