order_number	stage_type	from	to	material_code	quantity	start_date	end_date	lead_time	price		
3000000334	DIST	02N	02	CC-F02	750	2019-12-06	2019-12-06	0			
3000000335	DIST	02N	02	CC-F02	750	2019-12-09	2019-12-09	0			
3000000336	DIST	02N	02	CC-F02	750	2019-12-10	2019-12-10	0			
3000000337	DIST	02N	02	CC-F02	750	2019-12-11	2019-12-11	0			
3000000338	DIST	02N	02	CC-F02	750	2019-12-12	2019-12-12	0			
3000000339	DIST	02N	02	CC-F02	750	2019-12-13	2019-12-13	0			
3000000340	DIST	02N	02	CC-F02	750	2019-12-16	2019-12-16	0			
3000000341	DIST	02N	02	CC-F02	750	2019-12-17	2019-12-17	0			
3000000342	DIST	02N	02	CC-F02	750	2019-12-18	2019-12-18	0			
3000000343	DIST	02N	02	CC-F02	750	2019-12-19	2019-12-19	0			
3000000344	DIST	02N	02	CC-F02	750	2019-12-20	2019-12-20	0			
3000000345	DIST	02N	02	CC-F02	750	2019-12-23	2019-12-23	0			
3000000346	DIST	02N	02	CC-F02	750	2019-12-24	2019-12-24	0			
3000000347	DIST	02N	02	CC-F02	750	2019-12-25	2019-12-25	0			
3000000348	DIST	02N	02	CC-F02	750	2019-12-26	2019-12-26	0			
3000000349	DIST	02N	02	CC-F02	750	2019-12-27	2019-12-27	0			
3000000350	DIST	02N	02	CC-F02	750	2019-12-30	2019-12-30	0			
3000000351	DIST	02N	02	CC-F02	750	2019-12-31	2019-12-31	0			
3000000352	DIST	02N	02	CC-F02	750	2020-01-02	2020-01-02	0			
3000000353	DIST	02N	02	CC-F02	750	2020-01-03	2020-01-03	0			
3000000354	DIST	02N	02	CC-F02	750	2020-01-06	2020-01-06	0			
3000000355	DIST	02N	02	CC-F02	750	2020-01-07	2020-01-07	0			
3000000356	DIST	02N	02	CC-F02	750	2020-01-08	2020-01-08	0			
3000000357	DIST	02N	02	CC-F02	750	2020-01-09	2020-01-09	0			
3000000358	DIST	02N	02	CC-F02	750	2020-01-10	2020-01-10	0			
3000000359	DIST	02N	02	CC-F02	750	2020-01-13	2020-01-13	0			
3000000360	DIST	02N	02	CC-F02	1000	2020-01-14	2020-01-14	0			
3000000361	DIST	02N	02	CC-F02	1000	2020-01-15	2020-01-15	0			
3000000362	DIST	02N	02	CC-F02	1000	2020-01-16	2020-01-16	0			
3000000363	DIST	02N	02	CC-F02	1000	2020-01-17	2020-01-17	0			
3000000364	DIST	02N	02	CC-F02	1000	2020-01-20	2020-01-20	0			
3000000365	DIST	02N	02	CC-F02	1000	2020-01-21	2020-01-21	0			
3000000366	DIST	02N	02	CC-F02	861	2020-01-22	2020-01-22	0			
3000000367	DIST	02N	02	CC-F02	0	2020-01-23	2020-01-23	0			
3000000368	DIST	02N	02	CC-F02	0	2020-01-24	2020-01-24	0			
3000000369	DIST	02N	02	CC-F02	1000	2020-01-28	2020-01-28	0			
3000000370	DIST	02N	02	CC-F02	1000	2020-01-29	2020-01-29	0			
3000000371	DIST	02N	02	CC-F02	1000	2020-01-30	2020-01-30	0			
3000000372	DIST	02N	02	CC-F02	1000	2020-01-31	2020-01-31	0			
3000000373	DIST	02N	02	CC-F02	1000	2020-02-03	2020-02-03	0			
3000000374	DIST	02N	02	CC-F02	1000	2020-02-04	2020-02-04	0			
3000000375	DIST	02N	02	CC-F02	1000	2020-02-05	2020-02-05	0			
3000000376	DIST	02N	02	CC-F02	334	2020-02-06	2020-02-06	0			
3000000377	DIST	02N	02	CC-F02	0	2020-02-07	2020-02-07	0			
3000000378	DIST	02N	02	CC-F02	0	2020-02-10	2020-02-10	0			
3000000379	DIST	02N	02	CC-F02	0	2020-02-11	2020-02-11	0			
3000000380	DIST	02N	02	CC-F02	0	2020-02-12	2020-02-12	0			
3000000381	DIST	02N	02	CC-F02	1000	2020-02-13	2020-02-13	0			
3000000382	DIST	02N	02	CC-F02	1000	2020-02-14	2020-02-14	0			
3000000383	DIST	02N	02	CC-F02	1000	2020-02-17	2020-02-17	0			
3000000384	DIST	02N	02	CC-F02	1000	2020-02-18	2020-02-18	0			
3000000385	DIST	02N	02	CC-F02	1000	2020-02-19	2020-02-19	0			
3000000386	DIST	02N	02	CC-F02	1000	2020-02-20	2020-02-20	0			
3000000387	DIST	02N	02	CC-F02	1000	2020-02-21	2020-02-21	0			
3000000388	DIST	02N	02	CC-F02	1000	2020-02-24	2020-02-24	0			
3000000389	DIST	02N	02	CC-F02	1000	2020-02-25	2020-02-25	0			
3000000390	DIST	02N	02	CC-F02	1000	2020-02-26	2020-02-26	0			
3000000391	DIST	02N	02	CC-F02	1000	2020-02-27	2020-02-27	0			
3000000392	DIST	02N	02	CC-F02	1000	2020-02-28	2020-02-28	0			
3000000393	DIST	02N	02	CC-F02	1000	2020-03-02	2020-03-02	0			
3000000394	DIST	02N	02	CC-F02	1000	2020-03-03	2020-03-03	0			
3000000395	DIST	02N	02	CC-F02	1000	2020-03-04	2020-03-04	0			
3000000396	DIST	02N	02	CC-F02	1000	2020-03-05	2020-03-05	0			
3000000397	DIST	02N	02	CC-F02	1000	2020-03-06	2020-03-06	0			
3000000398	DIST	02N	02	CC-F02	1000	2020-03-10	2020-03-10	0			
3000000399	DIST	02N	02	CC-F02	1000	2020-03-11	2020-03-11	0			
3000000400	DIST	02N	02	CC-F02	1000	2020-03-12	2020-03-12	0			
3000000401	DIST	02N	02	CC-F02	1000	2020-03-13	2020-03-13	0			
3000000402	DIST	02N	02	CC-F02	1000	2020-03-16	2020-03-16	0			
3000000403	DIST	02N	02	CC-F02	712	2020-03-17	2020-03-17	0			
3000000404	DIST	02N	02	CC-F02	0	2020-03-18	2020-03-18	0			
3000000405	DIST	02N	02	CC-F02	0	2020-03-19	2020-03-19	0			
3000000406	DIST	02N	02	CC-F02	0	2020-03-20	2020-03-20	0			
3000000407	DIST	02N	02	CC-F02	0	2020-03-23	2020-03-23	0			
3000000408	DIST	02N	02	CC-F02	0	2020-03-24	2020-03-24	0			
3000000409	DIST	02N	02	CC-F02	0	2020-03-25	2020-03-25	0			
3000000410	DIST	02N	02	CC-F02	474	2020-03-26	2020-03-26	0			
3000000411	DIST	02N	02	CC-F02	1000	2020-03-27	2020-03-27	0			
3000000412	DIST	02N	02	CC-F02	1000	2020-03-30	2020-03-30	0			
3000000413	DIST	02N	02	CC-F02	1000	2020-03-31	2020-03-31	0			
3000000414	DIST	02N	02	CC-F02	1000	2020-04-01	2020-04-01	0			
3000000415	DIST	02N	02	CC-F02	1000	2020-04-02	2020-04-02	0			
3000000416	DIST	02N	02	CC-F02	1000	2020-04-03	2020-04-03	0			
3000000417	DIST	02N	02	CC-F02	1000	2020-04-06	2020-04-06	0			
3000000418	DIST	02N	02	CC-F02	1000	2020-04-07	2020-04-07	0			
3000000419	DIST	02N	02	CC-F02	813	2020-04-08	2020-04-08	0			
3000000420	DIST	02N	02	CC-F02	0	2020-04-09	2020-04-09	0			
3000000421	DIST	02N	02	CC-F02	303	2020-04-14	2020-04-14	0			
3000000422	DIST	02N	02	CC-F02	1000	2020-04-15	2020-04-15	0			
3000000423	DIST	02N	02	CC-F02	1000	2020-04-16	2020-04-16	0			
3000000424	DIST	02N	02	CC-F02	1000	2020-04-17	2020-04-17	0			
3000000425	DIST	02N	02	CC-F02	1000	2020-04-20	2020-04-20	0			
3000000426	DIST	02N	02	CC-F02	1000	2020-04-21	2020-04-21	0			
3000000427	DIST	02N	02	CC-F02	1000	2020-04-22	2020-04-22	0			
3000000428	DIST	02N	02	CC-F02	1000	2020-04-23	2020-04-23	0			
3000000429	DIST	02N	02	CC-F02	364	2020-04-24	2020-04-24	0			
3000000430	DIST	02N	02	CC-F02	0	2020-04-27	2020-04-27	0			
3000000431	DIST	02N	02	CC-F02	1000	2020-04-28	2020-04-28	0			
3000000432	DIST	02N	02	CC-F02	1000	2020-04-29	2020-04-29	0			
3000000433	DIST	02N	02	CC-F02	1000	2020-04-30	2020-04-30	0			
3000000434	DIST	02N	02	CC-F02	1000	2020-05-01	2020-05-01	0			
3000000435	DIST	02N	02	CC-F02	1000	2020-05-04	2020-05-04	0			
3000000436	DIST	02N	02	CC-F02	1000	2020-05-05	2020-05-05	0			
3000000437	DIST	02N	02	CC-F02	1000	2020-05-06	2020-05-06	0			
3000000438	DIST	02N	02	CC-F02	1000	2020-05-07	2020-05-07	0			
3000000439	DIST	02N	02	CC-F02	1000	2020-05-08	2020-05-08	0			
3000000440	DIST	02N	02	CC-F02	0	2020-05-11	2020-05-11	0			
3000000441	DIST	02N	02	CC-F03	0	2019-07-02	2019-07-02	0			
3000000442	DIST	02N	02	CC-F03	0	2019-07-03	2019-07-03	0			
3000000443	DIST	02N	02	CC-F03	0	2019-07-04	2019-07-04	0			
3000000444	DIST	02N	02	CC-F03	0	2019-07-05	2019-07-05	0			
3000000445	DIST	02N	02	CC-F03	0	2019-07-08	2019-07-08	0			
3000000446	DIST	02N	02	CC-F03	0	2019-07-09	2019-07-09	0			
3000000447	DIST	02N	02	CC-F03	750	2019-07-10	2019-07-10	0			
3000000448	DIST	02N	02	CC-F03	750	2019-07-11	2019-07-11	0			
3000000449	DIST	02N	02	CC-F03	750	2019-07-12	2019-07-12	0			
3000000450	DIST	02N	02	CC-F03	750	2019-07-15	2019-07-15	0			
3000000451	DIST	02N	02	CC-F03	750	2019-07-16	2019-07-16	0			
3000000452	DIST	02N	02	CC-F03	750	2019-07-17	2019-07-17	0			
3000000453	DIST	02N	02	CC-F03	750	2019-07-18	2019-07-18	0			
3000000454	DIST	02N	02	CC-F03	750	2019-07-19	2019-07-19	0			
3000000455	DIST	02N	02	CC-F03	750	2019-07-22	2019-07-22	0			
3000000456	DIST	02N	02	CC-F03	750	2019-07-23	2019-07-23	0			
3000000457	DIST	02N	02	CC-F03	750	2019-07-24	2019-07-24	0			
3000000458	DIST	02N	02	CC-F03	750	2019-07-25	2019-07-25	0			
3000000459	DIST	02N	02	CC-F03	750	2019-07-26	2019-07-26	0			
3000000460	DIST	02N	02	CC-F03	750	2019-07-29	2019-07-29	0			
3000000461	DIST	02N	02	CC-F03	750	2019-07-30	2019-07-30	0			
3000000462	DIST	02N	02	CC-F03	750	2019-07-31	2019-07-31	0			
3000000463	DIST	02N	02	CC-F03	750	2019-08-01	2019-08-01	0			
3000000464	DIST	02N	02	CC-F03	750	2019-08-02	2019-08-02	0			
3000000465	DIST	02N	02	CC-F03	750	2019-08-05	2019-08-05	0			
3000000466	DIST	02N	02	CC-F03	750	2019-08-06	2019-08-06	0			
3000000467	DIST	02N	02	CC-F03	0	2019-08-07	2019-08-07	0			
3000000468	DIST	02N	02	CC-F03	0	2019-08-08	2019-08-08	0			
3000000469	DIST	02N	02	CC-F03	0	2019-08-09	2019-08-09	0			
3000000470	DIST	02N	02	CC-F03	750	2019-08-12	2019-08-12	0			
3000000471	DIST	02N	02	CC-F03	750	2019-08-13	2019-08-13	0			
3000000472	DIST	02N	02	CC-F03	750	2019-08-14	2019-08-14	0			
3000000473	DIST	02N	02	CC-F03	750	2019-08-15	2019-08-15	0			
3000000474	DIST	02N	02	CC-F03	750	2019-08-16	2019-08-16	0			
3000000475	DIST	02N	02	CC-F03	750	2019-08-19	2019-08-19	0			
3000000476	DIST	02N	02	CC-F03	750	2019-08-20	2019-08-20	0			
3000000477	DIST	02N	02	CC-F03	750	2019-08-21	2019-08-21	0			
3000000478	DIST	02N	02	CC-F03	750	2019-08-22	2019-08-22	0			
3000000479	DIST	02N	02	CC-F03	750	2019-08-23	2019-08-23	0			
3000000480	DIST	02N	02	CC-F03	750	2019-08-26	2019-08-26	0			
3000000481	DIST	02N	02	CC-F03	750	2019-08-27	2019-08-27	0			
3000000482	DIST	02N	02	CC-F03	750	2019-08-28	2019-08-28	0			
3000000483	DIST	02N	02	CC-F03	750	2019-08-29	2019-08-29	0			
3000000484	DIST	02N	02	CC-F03	750	2019-08-30	2019-08-30	0			
3000000485	DIST	02N	02	CC-F03	750	2019-09-02	2019-09-02	0			
3000000486	DIST	02N	02	CC-F03	750	2019-09-03	2019-09-03	0			
3000000487	DIST	02N	02	CC-F03	750	2019-09-04	2019-09-04	0			
3000000488	DIST	02N	02	CC-F03	750	2019-09-05	2019-09-05	0			
3000000489	DIST	02N	02	CC-F03	750	2019-09-06	2019-09-06	0			
3000000490	DIST	02N	02	CC-F03	750	2019-09-09	2019-09-09	0			
3000000491	DIST	02N	02	CC-F03	750	2019-09-10	2019-09-10	0			
3000000492	DIST	02N	02	CC-F03	750	2019-09-11	2019-09-11	0			
3000000493	DIST	02N	02	CC-F03	750	2019-09-12	2019-09-12	0			
3000000494	DIST	02N	02	CC-F03	750	2019-09-13	2019-09-13	0			
3000000495	DIST	02N	02	CC-F03	249	2019-09-16	2019-09-16	0			
3000000496	DIST	02N	02	CC-F03	750	2019-09-17	2019-09-17	0			
3000000497	DIST	02N	02	CC-F03	750	2019-09-18	2019-09-18	0			
3000000498	DIST	02N	02	CC-F03	750	2019-09-19	2019-09-19	0			
3000000499	DIST	02N	02	CC-F03	750	2019-09-20	2019-09-20	0			
3000000500	DIST	02N	02	CC-F03	750	2019-09-23	2019-09-23	0			
3000000501	DIST	02N	02	CC-F03	750	2019-09-24	2019-09-24	0			
3000000502	DIST	02N	02	CC-F03	750	2019-09-25	2019-09-25	0			
3000000503	DIST	02N	02	CC-F03	750	2019-09-26	2019-09-26	0			
3000000504	DIST	02N	02	CC-F03	750	2019-09-27	2019-09-27	0			
3000000505	DIST	02N	02	CC-F03	750	2019-09-30	2019-09-30	0			
3000000506	DIST	02N	02	CC-F03	750	2019-10-01	2019-10-01	0			
3000000507	DIST	02N	02	CC-F03	750	2019-10-02	2019-10-02	0			
3000000508	DIST	02N	02	CC-F03	750	2019-10-03	2019-10-03	0			
3000000509	DIST	02N	02	CC-F03	750	2019-10-04	2019-10-04	0			
3000000510	DIST	02N	02	CC-F03	750	2019-10-07	2019-10-07	0			
3000000511	DIST	02N	02	CC-F03	750	2019-10-08	2019-10-08	0			
3000000512	DIST	02N	02	CC-F03	667	2019-10-09	2019-10-09	0			
3000000513	DIST	02N	02	CC-F03	0	2019-10-10	2019-10-10	0			
3000000514	DIST	02N	02	CC-F03	0	2019-10-11	2019-10-11	0			
3000000515	DIST	02N	02	CC-F03	0	2019-10-14	2019-10-14	0			
3000000516	DIST	02N	02	CC-F03	0	2019-10-15	2019-10-15	0			
3000000517	DIST	02N	02	CC-F03	0	2019-10-16	2019-10-16	0			
3000000518	DIST	02N	02	CC-F03	0	2019-10-17	2019-10-17	0			
3000000519	DIST	02N	02	CC-F03	750	2019-10-18	2019-10-18	0			
3000000520	DIST	02N	02	CC-F03	750	2019-10-21	2019-10-21	0			
3000000521	DIST	02N	02	CC-F03	750	2019-10-22	2019-10-22	0			
3000000522	DIST	02N	02	CC-F03	750	2019-10-23	2019-10-23	0			
3000000523	DIST	02N	02	CC-F03	750	2019-10-24	2019-10-24	0			
3000000524	DIST	02N	02	CC-F03	750	2019-10-25	2019-10-25	0			
3000000525	DIST	02N	02	CC-F03	750	2019-10-28	2019-10-28	0			
3000000526	DIST	02N	02	CC-F03	750	2019-10-29	2019-10-29	0			
3000000527	DIST	02N	02	CC-F03	750	2019-10-30	2019-10-30	0			
3000000528	DIST	02N	02	CC-F03	750	2019-10-31	2019-10-31	0			
3000000529	DIST	02N	02	CC-F03	750	2019-11-01	2019-11-01	0			
3000000530	DIST	02N	02	CC-F03	750	2019-11-04	2019-11-04	0			
3000000531	DIST	02N	02	CC-F03	750	2019-11-05	2019-11-05	0			
3000000532	DIST	02N	02	CC-F03	750	2019-11-06	2019-11-06	0			
3000000533	DIST	02N	02	CC-F03	750	2019-11-07	2019-11-07	0			
3000000534	DIST	02N	02	CC-F03	750	2019-11-08	2019-11-08	0			
3000000535	DIST	02N	02	CC-F03	750	2019-11-11	2019-11-11	0			
3000000536	DIST	02N	02	CC-F03	750	2019-11-12	2019-11-12	0			
3000000537	DIST	02N	02	CC-F03	750	2019-11-13	2019-11-13	0			
3000000538	DIST	02N	02	CC-F03	750	2019-11-14	2019-11-14	0			
3000000539	DIST	02N	02	CC-F03	333	2019-11-15	2019-11-15	0			
3000000540	DIST	02N	02	CC-F03	0	2019-11-18	2019-11-18	0			
3000000541	DIST	02N	02	CC-F03	0	2019-11-19	2019-11-19	0			
3000000542	DIST	02N	02	CC-F03	0	2019-11-20	2019-11-20	0			
3000000543	DIST	02N	02	CC-F03	750	2019-11-21	2019-11-21	0			
3000000544	DIST	02N	02	CC-F03	750	2019-11-22	2019-11-22	0			
3000000545	DIST	02N	02	CC-F03	750	2019-11-25	2019-11-25	0			
3000000546	DIST	02N	02	CC-F03	750	2019-11-26	2019-11-26	0			
3000000547	DIST	02N	02	CC-F03	750	2019-11-27	2019-11-27	0			
3000000548	DIST	02N	02	CC-F03	750	2019-11-28	2019-11-28	0			
3000000549	DIST	02N	02	CC-F03	750	2019-11-29	2019-11-29	0			
3000000550	DIST	02N	02	CC-F03	750	2019-12-02	2019-12-02	0			
3000000551	DIST	02N	02	CC-F03	750	2019-12-03	2019-12-03	0			
3000000552	DIST	02N	02	CC-F03	750	2019-12-04	2019-12-04	0			
3000000553	DIST	02N	02	CC-F03	750	2019-12-05	2019-12-05	0			
3000000554	DIST	02N	02	CC-F03	750	2019-12-06	2019-12-06	0			
3000000555	DIST	02N	02	CC-F03	750	2019-12-09	2019-12-09	0			
3000000556	DIST	02N	02	CC-F03	750	2019-12-10	2019-12-10	0			
3000000557	DIST	02N	02	CC-F03	750	2019-12-11	2019-12-11	0			
3000000558	DIST	02N	02	CC-F03	750	2019-12-12	2019-12-12	0			
3000000559	DIST	02N	02	CC-F03	750	2019-12-13	2019-12-13	0			
3000000560	DIST	02N	02	CC-F03	750	2019-12-16	2019-12-16	0			
3000000561	DIST	02N	02	CC-F03	750	2019-12-17	2019-12-17	0			
3000000562	DIST	02N	02	CC-F03	750	2019-12-18	2019-12-18	0			
3000000563	DIST	02N	02	CC-F03	750	2019-12-19	2019-12-19	0			
3000000564	DIST	02N	02	CC-F03	750	2019-12-20	2019-12-20	0			
3000000565	DIST	02N	02	CC-F03	750	2019-12-23	2019-12-23	0			
3000000566	DIST	02N	02	CC-F03	750	2019-12-24	2019-12-24	0			
3000000567	DIST	02N	02	CC-F03	750	2019-12-25	2019-12-25	0			
3000000568	DIST	02N	02	CC-F03	750	2019-12-26	2019-12-26	0			
3000000569	DIST	02N	02	CC-F03	750	2019-12-27	2019-12-27	0			
3000000570	DIST	02N	02	CC-F03	750	2019-12-30	2019-12-30	0			
3000000571	DIST	02N	02	CC-F03	750	2019-12-31	2019-12-31	0			
3000000572	DIST	02N	02	CC-F03	750	2020-01-02	2020-01-02	0			
3000000573	DIST	02N	02	CC-F03	750	2020-01-03	2020-01-03	0			
3000000574	DIST	02N	02	CC-F03	750	2020-01-06	2020-01-06	0			
3000000575	DIST	02N	02	CC-F03	750	2020-01-07	2020-01-07	0			
3000000576	DIST	02N	02	CC-F03	750	2020-01-08	2020-01-08	0			
3000000577	DIST	02N	02	CC-F03	750	2020-01-09	2020-01-09	0			
3000000578	DIST	02N	02	CC-F03	750	2020-01-10	2020-01-10	0			
3000000579	DIST	02N	02	CC-F03	750	2020-01-13	2020-01-13	0			
3000000580	DIST	02N	02	CC-F03	1000	2020-01-14	2020-01-14	0			
3000000581	DIST	02N	02	CC-F03	1000	2020-01-15	2020-01-15	0			
3000000582	DIST	02N	02	CC-F03	1000	2020-01-16	2020-01-16	0			
3000000583	DIST	02N	02	CC-F03	1000	2020-01-17	2020-01-17	0			
3000000584	DIST	02N	02	CC-F03	1000	2020-01-20	2020-01-20	0			
3000000585	DIST	02N	02	CC-F03	1000	2020-01-21	2020-01-21	0			
3000000586	DIST	02N	02	CC-F03	917	2020-01-22	2020-01-22	0			
3000000587	DIST	02N	02	CC-F03	1000	2020-01-23	2020-01-23	0			
3000000588	DIST	02N	02	CC-F03	1000	2020-01-24	2020-01-24	0			
3000000589	DIST	02N	02	CC-F03	1000	2020-01-28	2020-01-28	0			
3000000590	DIST	02N	02	CC-F03	1000	2020-01-29	2020-01-29	0			
3000000591	DIST	02N	02	CC-F03	1000	2020-01-30	2020-01-30	0			
3000000592	DIST	02N	02	CC-F03	1000	2020-01-31	2020-01-31	0			
3000000593	DIST	02N	02	CC-F03	1000	2020-02-03	2020-02-03	0			
3000000594	DIST	02N	02	CC-F03	333	2020-02-04	2020-02-04	0			
3000000595	DIST	02N	02	CC-F03	0	2020-02-05	2020-02-05	0			
3000000596	DIST	02N	02	CC-F03	0	2020-02-06	2020-02-06	0			
3000000597	DIST	02N	02	CC-F03	0	2020-02-07	2020-02-07	0			
3000000598	DIST	02N	02	CC-F03	0	2020-02-10	2020-02-10	0			
3000000599	DIST	02N	02	CC-F03	1000	2020-02-11	2020-02-11	0			
3000000600	DIST	02N	02	CC-F03	1000	2020-02-12	2020-02-12	0			
3000000601	DIST	02N	02	CC-F03	1000	2020-02-13	2020-02-13	0			
3000000602	DIST	02N	02	CC-F03	1000	2020-02-14	2020-02-14	0			
3000000603	DIST	02N	02	CC-F03	1000	2020-02-17	2020-02-17	0			
3000000604	DIST	02N	02	CC-F03	1000	2020-02-18	2020-02-18	0			
3000000605	DIST	02N	02	CC-F03	1000	2020-02-19	2020-02-19	0			
3000000606	DIST	02N	02	CC-F03	1000	2020-02-20	2020-02-20	0			
3000000607	DIST	02N	02	CC-F03	631	2020-02-21	2020-02-21	0			
3000000608	DIST	02N	02	CC-F03	0	2020-02-24	2020-02-24	0			
3000000609	DIST	02N	02	CC-F03	1000	2020-02-25	2020-02-25	0			
3000000610	DIST	02N	02	CC-F03	1000	2020-02-26	2020-02-26	0			
3000000611	DIST	02N	02	CC-F03	1000	2020-02-27	2020-02-27	0			
3000000612	DIST	02N	02	CC-F03	1000	2020-02-28	2020-02-28	0			
3000000613	DIST	02N	02	CC-F03	1000	2020-03-02	2020-03-02	0			
3000000614	DIST	02N	02	CC-F03	1000	2020-03-03	2020-03-03	0			
3000000615	DIST	02N	02	CC-F03	1000	2020-03-04	2020-03-04	0			
3000000616	DIST	02N	02	CC-F03	667	2020-03-05	2020-03-05	0			
3000000617	DIST	02N	02	CC-F03	0	2020-03-06	2020-03-06	0			
3000000618	DIST	02N	02	CC-F03	1000	2020-03-10	2020-03-10	0			
3000000619	DIST	02N	02	CC-F03	1000	2020-03-11	2020-03-11	0			
3000000620	DIST	02N	02	CC-F03	1000	2020-03-12	2020-03-12	0			
3000000621	DIST	02N	02	CC-F03	1000	2020-03-13	2020-03-13	0			
3000000622	DIST	02N	02	CC-F03	1000	2020-03-16	2020-03-16	0			
3000000623	DIST	02N	02	CC-F03	1000	2020-03-17	2020-03-17	0			
3000000624	DIST	02N	02	CC-F03	1000	2020-03-18	2020-03-18	0			
3000000625	DIST	02N	02	CC-F03	666	2020-03-19	2020-03-19	0			
3000000626	DIST	02N	02	CC-F03	0	2020-03-20	2020-03-20	0			
3000000627	DIST	02N	02	CC-F03	80	2020-03-23	2020-03-23	0			
3000000628	DIST	02N	02	CC-F03	1000	2020-03-24	2020-03-24	0			
3000000629	DIST	02N	02	CC-F03	1000	2020-03-25	2020-03-25	0			
3000000630	DIST	02N	02	CC-F03	1000	2020-03-26	2020-03-26	0			
3000000631	DIST	02N	02	CC-F03	1000	2020-03-27	2020-03-27	0			
3000000632	DIST	02N	02	CC-F03	1000	2020-03-30	2020-03-30	0			
3000000633	DIST	02N	02	CC-F03	1000	2020-03-31	2020-03-31	0			
3000000634	DIST	02N	02	CC-F03	1000	2020-04-01	2020-04-01	0			
3000000635	DIST	02N	02	CC-F03	587	2020-04-02	2020-04-02	0			
3000000636	DIST	02N	02	CC-F03	0	2020-04-03	2020-04-03	0			
3000000637	DIST	02N	02	CC-F03	0	2020-04-06	2020-04-06	0			
3000000638	DIST	02N	02	CC-F03	0	2020-04-07	2020-04-07	0			
3000000639	DIST	02N	02	CC-F03	0	2020-04-08	2020-04-08	0			
3000000640	DIST	02N	02	CC-F03	171	2020-04-09	2020-04-09	0			
3000000641	DIST	02N	02	CC-F03	1000	2020-04-14	2020-04-14	0			
3000000642	DIST	02N	02	CC-F03	1000	2020-04-15	2020-04-15	0			
3000000643	DIST	02N	02	CC-F03	1000	2020-04-16	2020-04-16	0			
3000000644	DIST	02N	02	CC-F03	1000	2020-04-17	2020-04-17	0			
3000000645	DIST	02N	02	CC-F03	1000	2020-04-20	2020-04-20	0			
3000000646	DIST	02N	02	CC-F03	1000	2020-04-21	2020-04-21	0			
3000000647	DIST	02N	02	CC-F03	1000	2020-04-22	2020-04-22	0			
3000000648	DIST	02N	02	CC-F03	496	2020-04-23	2020-04-23	0			
3000000649	DIST	02N	02	CC-F03	1000	2020-04-24	2020-04-24	0			
3000000650	DIST	02N	02	CC-F03	1000	2020-04-27	2020-04-27	0			
3000000651	DIST	02N	02	CC-F03	1000	2020-04-28	2020-04-28	0			
3000000652	DIST	02N	02	CC-F03	1000	2020-04-29	2020-04-29	0			
3000000653	DIST	02N	02	CC-F03	1000	2020-04-30	2020-04-30	0			
3000000654	DIST	02N	02	CC-F03	1000	2020-05-01	2020-05-01	0			
3000000655	DIST	02N	02	CC-F03	1000	2020-05-04	2020-05-04	0			
3000000656	DIST	02N	02	CC-F03	666	2020-05-05	2020-05-05	0			
3000000657	DIST	02N	02	CC-F03	0	2020-05-06	2020-05-06	0			
3000000658	DIST	02N	02	CC-F03	0	2020-05-07	2020-05-07	0			
3000000659	DIST	02N	02	CC-F03	1000	2020-05-08	2020-05-08	0			
3000000660	DIST	02N	02	CC-F03	0	2020-05-11	2020-05-11	0			
3000000661	DIST	02N	02	CC-F04	0	2019-07-02	2019-07-02	0			
3000000662	DIST	02N	02	CC-F04	0	2019-07-03	2019-07-03	0			
3000000663	DIST	02N	02	CC-F04	0	2019-07-04	2019-07-04	0			
3000000664	DIST	02N	02	CC-F04	0	2019-07-05	2019-07-05	0			
3000000665	DIST	02N	02	CC-F04	0	2019-07-08	2019-07-08	0			
3000000666	DIST	02N	02	CC-F04	0	2019-07-09	2019-07-09	0			
3000000667	DIST	02N	02	CC-F04	0	2019-07-10	2019-07-10	0			
3000000668	DIST	02N	02	CC-F04	0	2019-07-11	2019-07-11	0			
3000000669	DIST	02N	02	CC-F04	0	2019-07-12	2019-07-12	0			
3000000670	DIST	02N	02	CC-F04	750	2019-07-15	2019-07-15	0			
3000000671	DIST	02N	02	CC-F04	750	2019-07-16	2019-07-16	0			
3000000672	DIST	02N	02	CC-F04	750	2019-07-17	2019-07-17	0			
3000000673	DIST	02N	02	CC-F04	750	2019-07-18	2019-07-18	0			
3000000674	DIST	02N	02	CC-F04	750	2019-07-19	2019-07-19	0			
3000000675	DIST	02N	02	CC-F04	750	2019-07-22	2019-07-22	0			
3000000676	DIST	02N	02	CC-F04	750	2019-07-23	2019-07-23	0			
3000000677	DIST	02N	02	CC-F04	750	2019-07-24	2019-07-24	0			
3000000678	DIST	02N	02	CC-F04	750	2019-07-25	2019-07-25	0			
3000000679	DIST	02N	02	CC-F04	750	2019-07-26	2019-07-26	0			
3000000680	DIST	02N	02	CC-F04	750	2019-07-29	2019-07-29	0			
3000000681	DIST	02N	02	CC-F04	750	2019-07-30	2019-07-30	0			
3000000682	DIST	02N	02	CC-F04	750	2019-07-31	2019-07-31	0			
3000000683	DIST	02N	02	CC-F04	750	2019-08-01	2019-08-01	0			
3000000684	DIST	02N	02	CC-F04	750	2019-08-02	2019-08-02	0			
3000000685	DIST	02N	02	CC-F04	750	2019-08-05	2019-08-05	0			
3000000686	DIST	02N	02	CC-F04	750	2019-08-06	2019-08-06	0			
3000000687	DIST	02N	02	CC-F04	750	2019-08-07	2019-08-07	0			
3000000688	DIST	02N	02	CC-F04	750	2019-08-08	2019-08-08	0			
