date demand demandChange inventoryPosition leadTime orderQuantity
2019-11-25 5926 5926 14668 24 0 
2019-11-26 0 -5926 14668 24 0 
2019-11-27 0 0 14668 24 0 
2019-11-28 0 0 14668 24 0 
2019-11-29 0 0 14668 24 0 
2019-12-02 10407 10407 4261 24 16304 
2019-12-03 0 -10407 20565 24 0 
2019-12-04 0 0 20565 24 0 
2019-12-05 0 0 20565 24 0 
2019-12-06 0 0 20565 24 0 
2019-12-09 0 0 20565 24 0 
2019-12-10 0 0 20565 24 0 
2019-12-11 0 0 20565 24 0 
2019-12-12 6184 6184 14381 24 0 
2019-12-13 0 -6184 14381 24 0 
2019-12-16 8420 8420 5961 24 14395 
2019-12-17 0 -8420 20356 24 0 
2019-12-18 0 0 20356 24 0 
2019-12-19 0 0 20356 24 0 
2019-12-20 0 0 20356 24 0 
2019-12-23 8781 8781 11575 24 8809 
2019-12-24 0 -8781 20384 24 0 
2019-12-25 0 0 20384 24 0 
2019-12-26 7328 7328 13056 24 0 
2019-12-27 8652 1324 4404 24 15936 
2019-12-30 0 -8652 20340 24 0 
2019-12-31 0 0 20340 0 0 
2020-01-01 0 0 20340 0 0 
2020-01-02 0 0 20340 24 0 
2020-01-03 0 0 20340 24 0 
2020-01-06 0 0 20340 24 0 
2020-01-07 7483 7483 12857 24 0 
2020-01-08 0 -7483 12857 0 0 
2020-01-09 0 0 12857 24 0 
2020-01-10 7365 7365 5492 24 14683 
2020-01-13 7454 89 12721 24 0 
2020-01-14 0 -7454 12721 24 0 
2020-01-15 0 0 12721 24 0 
2020-01-16 0 0 12721 24 0 
2020-01-17 0 0 12721 24 0 
2020-01-20 0 0 12721 24 0 
2020-01-21 8882 8882 3839 24 16314 
2020-01-22 0 -8882 20153 0 0 
2020-01-23 0 0 20153 0 0 
2020-01-24 0 0 20153 48 0 
2020-01-27 0 0 20153 24 0 
2020-01-28 10051 10051 10102 0 10338 
2020-01-29 0 -10051 20440 0 0 
2020-01-30 0 0 20440 24 0 
2020-01-31 0 0 20440 24 0 
2020-02-03 7989 7989 12451 24 7956 
2020-02-04 6572 -1417 13835 48 0 
2020-02-05 0 -6572 13835 48 0 
2020-02-06 0 0 13835 0 0 
2020-02-07 0 0 13835 24 0 
2020-02-10 15595 15595 4617 24 16467 
2020-02-11 0 -15595 21084 24 0 
2020-02-12 0 0 21084 24 0 
2020-02-13 0 0 21084 24 0 
2020-02-14 0 0 21084 24 0 
2020-02-17 0 0 21084 48 0 
2020-02-18 0 0 21084 24 0 
2020-02-19 9317 9317 11767 24 9492 
2020-02-20 0 -9317 21259 24 0 
2020-02-21 0 0 21259 24 0 
2020-02-24 6922 6922 14337 24 0 
2020-02-25 7221 299 7116 24 13969 
2020-02-26 0 -7221 21085 24 0 
2020-02-27 0 0 21085 0 0 
2020-02-28 0 0 21085 0 0 
2020-03-02 0 0 21085 24 0 
2020-03-03 0 0 21085 24 0 
2020-03-04 0 0 21085 0 0 
2020-03-05 0 0 21085 24 0 
2020-03-06 0 0 21085 24 0 
2020-03-09 0 0 21085 24 0 
2020-03-10 7192 7192 13893 24 0 
2020-03-11 0 -7192 13893 0 0 
2020-03-12 0 0 13893 24 0 
2020-03-13 7994 7994 5899 24 15025 
2020-03-16 0 -7994 20924 24 0 
2020-03-17 0 0 20924 0 0 
2020-03-18 0 0 20924 24 0 
2020-03-19 8660 8660 12264 24 8656 
2020-03-20 0 -8660 20920 24 0 
2020-03-23 0 0 20920 24 0 
2020-03-24 0 0 20920 24 0 
2020-03-25 0 0 20920 0 0 
2020-03-26 0 0 20920 24 0 
2020-03-27 13439 13439 7481 24 13666 
2020-03-30 7507 -5932 13640 24 0 
2020-03-31 0 -7507 13640 24 0 
2020-04-01 0 0 13640 24 0 
2020-04-02 0 0 13640 24 0 
2020-04-03 8383 8383 5257 24 15818 
2020-04-06 6093 -2290 14982 24 0 
2020-04-07 0 -6093 14982 0 0 
2020-04-08 0 0 14982 0 0 
2020-04-09 0 0 14982 24 0 
2020-04-10 0 0 14982 24 0 
2020-04-13 0 0 14982 0 0 
2020-04-14 8835 8835 6147 24 14810 
2020-04-15 0 -8835 20957 0 0 
2020-04-16 0 0 20957 0 0 
2020-04-17 0 0 20957 24 0 
2020-04-20 8347 8347 12610 0 8328 
2020-04-21 0 -8347 20938 24 0 
2020-04-22 6101 6101 14837 24 0 
2020-04-23 10406 4305 4431 0 16487 
2020-04-24 0 -10406 20918 24 0 
2020-04-27 0 0 20918 24 0 
2020-04-28 6098 6098 14820 0 0 
2020-04-29 0 -6098 14820 24 0 
2020-04-30 0 0 14820 24 0 
2020-05-01 0 0 14820 24 0 
2020-05-04 0 0 14820 24 0 
2020-05-05 7242 7242 7578 24 13168 
2020-05-06 8341 1099 12405 48 8465 
2020-05-07 0 -8341 20870 24 0 
2020-05-08 0 0 20870 24 0 
2020-05-11 0 0 20870 24 0 
