date demand demandChange inventoryPosition orderQuantity
2019-11-15 0 -3000 4308 0 
2019-11-18 0 0 4308 0 
2019-11-19 0 0 4308 0 
2019-11-20 3000 3000 1308 5874 
2019-11-21 0 -3000 7182 0 
2019-11-22 0 0 7182 0 
2019-11-25 0 0 7182 0 
2019-11-26 0 0 7182 0 
2019-11-27 0 0 7182 0 
2019-11-28 4500 4500 2682 4591 
2019-11-29 0 -4500 7273 0 
2019-12-02 0 0 7273 0 
2019-12-03 0 0 7273 0 
2019-12-04 3000 3000 4273 0 
2019-12-05 0 -3000 4273 0 
2019-12-06 0 0 4273 0 
2019-12-09 0 0 4273 0 
2019-12-10 0 0 4273 0 
2019-12-11 0 0 4273 0 
2019-12-12 3781 3781 492 6746 
2019-12-13 0 -3781 7238 0 
2019-12-16 0 0 7238 0 
2019-12-17 2969 2969 4269 0 
2019-12-18 0 -2969 4269 0 
2019-12-19 0 0 4269 0 
2019-12-20 0 0 4269 0 
2019-12-23 0 0 4269 0 
2019-12-24 3416 3416 853 6328 
2019-12-25 0 -3416 7181 0 
2019-12-26 0 0 7181 0 
2019-12-27 0 0 7181 0 
2019-12-30 0 0 7181 0 
2019-12-31 0 0 7181 0 
2020-01-01 0 0 7181 0 
2020-01-02 4500 4500 2681 4569 
2020-01-03 0 -4500 7250 0 
2020-01-06 0 0 7250 0 
2020-01-07 0 0 7250 0 
2020-01-08 2428 2428 4822 0 
2020-01-09 0 -2428 4822 0 
2020-01-10 0 0 4822 0 
2020-01-13 0 0 4822 0 
2020-01-14 0 0 4822 0 
2020-01-15 0 0 4822 0 
2020-01-16 0 0 4822 0 
2020-01-17 0 0 4822 0 
2020-01-20 0 0 4822 0 
2020-01-21 0 0 4822 0 
2020-01-22 3000 3000 1822 5313 
2020-01-23 0 -3000 7135 0 
2020-01-24 0 0 7135 0 
2020-01-27 0 0 7135 0 
2020-01-28 0 0 7135 0 
2020-01-29 4000 4000 3135 4032 
2020-01-30 0 -4000 7167 0 
2020-01-31 0 0 7167 0 
2020-02-03 0 0 7167 0 
2020-02-04 0 0 7167 0 
2020-02-05 0 0 7167 0 
2020-02-06 0 0 7167 0 
2020-02-07 0 0 7167 0 
2020-02-10 0 0 7167 0 
2020-02-11 0 0 7167 0 
2020-02-12 2974 2974 4193 0 
2020-02-13 0 -2974 4193 0 
2020-02-14 0 0 4193 0 
2020-02-17 3955 3955 238 6921 
2020-02-18 0 -3955 7159 0 
2020-02-19 2071 2071 5088 0 
2020-02-20 0 -2071 5088 0 
2020-02-21 0 0 5088 0 
2020-02-24 0 0 5088 0 
2020-02-25 0 0 5088 0 
2020-02-26 3760 3760 1328 5765 
2020-02-27 0 -3760 7093 0 
2020-02-28 0 0 7093 0 
2020-03-02 0 0 7093 0 
2020-03-03 0 0 7093 0 
2020-03-04 0 0 7093 0 
2020-03-05 0 0 7093 0 
2020-03-06 0 0 7093 0 
2020-03-09 0 0 7093 0 
2020-03-10 0 0 7093 0 
2020-03-11 0 0 7093 0 
2020-03-12 0 0 7093 0 
2020-03-13 0 0 7093 0 
2020-03-16 0 0 7093 0 
2020-03-17 0 0 7093 0 
2020-03-18 0 0 7093 0 
2020-03-19 0 0 7093 0 
2020-03-20 4907 4907 2186 4982 
2020-03-23 0 -4907 7168 0 
2020-03-24 0 0 7168 0 
2020-03-25 0 0 7168 0 
2020-03-26 4000 4000 3168 4023 
2020-03-27 0 -4000 7191 0 
2020-03-30 0 0 7191 0 
2020-03-31 0 0 7191 0 
2020-04-01 0 0 7191 0 
2020-04-02 0 0 7191 0 
2020-04-03 3667 3667 3524 3673 
2020-04-06 0 -3667 7197 0 
2020-04-07 0 0 7197 0 
2020-04-08 3000 3000 4197 0 
2020-04-09 0 -3000 4197 0 
2020-04-10 0 0 4197 0 
2020-04-13 0 0 4197 0 
2020-04-14 0 0 4197 0 
2020-04-15 0 0 4197 0 
2020-04-16 0 0 4197 0 
2020-04-17 0 0 4197 0 
2020-04-20 0 0 4197 0 
2020-04-21 0 0 4197 0 
2020-04-22 0 0 4197 0 
2020-04-23 0 0 4197 0 
2020-04-24 0 0 4197 0 
2020-04-27 0 0 4197 0 
2020-04-28 0 0 4197 0 
2020-04-29 0 0 4197 0 
2020-04-30 0 0 4197 0 
2020-05-01 0 0 4197 0 
2020-05-04 0 0 4197 0 
2020-05-05 4666 4666 4197 0 
2020-05-06 0 -4666 4197 0 
2020-05-07 0 0 4197 0 
2020-05-08 3000 3000 1197 6002 
2020-05-11 0 -3000 7199 0 
