date demand demandChange inventoryPosition leadTime orderQuantity
2019-09-16 0 0 16376 24 0 
2019-09-17 0 0 16376 24 0 
2019-09-18 0 0 16376 24 0 
2019-09-19 7019 7019 9357 24 6836 
2019-09-20 0 -7019 16193 24 0 
2019-09-23 0 0 16193 24 0 
2019-09-24 0 0 16193 24 0 
2019-09-25 0 0 16193 24 0 
2019-09-26 0 0 16193 24 0 
2019-09-27 0 0 16193 24 0 
2019-09-30 0 0 16193 24 0 
2019-10-01 0 0 16193 24 0 
2019-10-02 0 0 16193 24 0 
2019-10-03 0 0 16193 24 0 
2019-10-04 0 0 16193 24 0 
2019-10-07 0 0 16193 24 0 
2019-10-08 0 0 16193 24 0 
2019-10-09 0 0 16193 24 0 
2019-10-10 0 0 16193 24 0 
2019-10-11 0 0 16193 24 0 
2019-10-14 0 0 16193 24 0 
2019-10-15 14474 14474 1719 24 15416 
2019-10-16 0 -14474 17135 24 0 
2019-10-17 0 0 17135 24 0 
2019-10-18 0 0 17135 24 0 
2019-10-21 0 0 17135 24 0 
2019-10-22 6526 6526 10609 24 0 
2019-10-23 0 -6526 10609 24 0 
2019-10-24 0 0 10609 24 0 
2019-10-25 0 0 10609 24 0 
2019-10-28 0 0 10609 24 0 
2019-10-29 0 0 10609 24 0 
2019-10-30 0 0 10609 24 0 
2019-10-31 5743 5743 4866 24 11577 
2019-11-01 0 -5743 16443 24 0 
2019-11-04 0 0 16443 24 0 
2019-11-05 0 0 16443 24 0 
2019-11-06 0 0 16443 24 0 
2019-11-07 0 0 16443 24 0 
2019-11-08 0 0 16443 24 0 
2019-11-11 0 0 16443 24 0 
2019-11-12 0 0 16443 24 0 
2019-11-13 0 0 16443 24 0 
2019-11-14 0 0 16443 24 0 
2019-11-15 5275 5275 11168 24 0 
2019-11-18 0 -5275 11168 24 0 
2019-11-19 0 0 11168 24 0 
2019-11-20 0 0 11168 24 0 
2019-11-21 0 0 11168 24 0 
2019-11-22 0 0 11168 24 0 
2019-11-25 8178 8178 2990 24 13054 
2019-11-26 0 -8178 16044 24 0 
2019-11-27 0 0 16044 24 0 
2019-11-28 0 0 16044 24 0 
2019-11-29 0 0 16044 24 0 
2019-12-02 6206 6206 9838 24 0 
2019-12-03 5695 -511 4143 24 11503 
2019-12-04 0 -5695 15646 24 0 
2019-12-05 0 0 15646 24 0 
2019-12-06 0 0 15646 24 0 
2019-12-09 0 0 15646 24 0 
2019-12-10 0 0 15646 24 0 
2019-12-11 0 0 15646 24 0 
2019-12-12 0 0 15646 24 0 
2019-12-13 0 0 15646 24 0 
2019-12-16 0 0 15646 24 0 
2019-12-17 0 0 15646 24 0 
2019-12-18 0 0 15646 0 0 
2019-12-19 0 0 15646 24 0 
2019-12-20 4961 4961 10685 24 0 
2019-12-23 0 -4961 10685 24 0 
2019-12-24 0 0 10685 24 0 
2019-12-25 0 0 10685 24 0 
2019-12-26 0 0 10685 24 0 
2019-12-27 0 0 10685 24 0 
2019-12-30 0 0 10685 24 0 
2019-12-31 0 0 10685 0 0 
2020-01-01 0 0 10685 24 0 
2020-01-02 0 0 10685 24 0 
2020-01-03 0 0 10685 24 0 
2020-01-06 0 0 10685 24 0 
2020-01-07 7242 7242 3443 24 12298 
2020-01-08 0 -7242 15741 24 0 
2020-01-09 4667 4667 11074 24 0 
2020-01-10 0 -4667 11074 24 0 
2020-01-13 0 0 11074 24 0 
2020-01-14 0 0 11074 24 0 
2020-01-15 0 0 11074 24 0 
2020-01-16 0 0 11074 24 0 
2020-01-17 0 0 11074 0 0 
2020-01-20 0 0 11074 0 0 
2020-01-21 0 0 11074 0 0 
2020-01-22 0 0 11074 24 0 
2020-01-23 0 0 11074 24 0 
2020-01-24 0 0 11074 0 0 
2020-01-27 0 0 11074 24 0 
2020-01-28 0 0 11074 24 0 
2020-01-29 0 0 11074 24 0 
2020-01-30 0 0 11074 24 0 
2020-01-31 0 0 11074 24 0 
2020-02-03 0 0 11074 24 0 
2020-02-04 0 0 11074 24 0 
2020-02-05 0 0 11074 24 0 
2020-02-06 0 0 11074 24 0 
2020-02-07 0 0 11074 24 0 
2020-02-10 0 0 11074 24 0 
2020-02-11 0 0 11074 24 0 
2020-02-12 0 0 11074 24 0 
2020-02-13 0 0 11074 24 0 
2020-02-14 0 0 11074 24 0 
2020-02-17 0 0 11074 24 0 
2020-02-18 0 0 11074 0 0 
2020-02-19 0 0 11074 24 0 
2020-02-20 4755 4755 6319 24 9458 
2020-02-21 0 -4755 15777 24 0 
2020-02-24 0 0 15777 24 0 
2020-02-25 0 0 15777 24 0 
2020-02-26 0 0 15777 24 0 
2020-02-27 4840 4840 10937 24 0 
2020-02-28 0 -4840 10937 24 0 
2020-03-02 0 0 10937 24 0 
2020-03-03 0 0 10937 24 0 
2020-03-04 0 0 10937 24 0 
2020-03-05 0 0 10937 24 0 
2020-03-06 0 0 10937 24 0 
2020-03-09 0 0 10937 24 0 
2020-03-10 5473 5473 5464 24 9941 
2020-03-11 0 -5473 15405 24 0 
2020-03-12 0 0 15405 24 0 
2020-03-13 0 0 15405 24 0 
2020-03-16 0 0 15405 24 0 
2020-03-17 5347 5347 10058 24 0 
2020-03-18 6103 756 3955 24 11252 
2020-03-19 0 -6103 15207 24 0 
2020-03-20 0 0 15207 0 0 
2020-03-23 0 0 15207 24 0 
2020-03-24 0 0 15207 24 0 
2020-03-25 0 0 15207 24 0 
2020-03-26 0 0 15207 24 0 
2020-03-27 5474 5474 9733 24 0 
2020-03-30 0 -5474 9733 24 0 
2020-03-31 0 0 9733 24 0 
2020-04-01 0 0 9733 24 0 
2020-04-02 0 0 9733 24 0 
2020-04-03 12106 12106 3502 24 12011 
2020-04-06 0 -12106 15513 24 0 
2020-04-07 0 0 15513 24 0 
2020-04-08 0 0 15513 24 0 
2020-04-09 0 0 15513 24 0 
2020-04-10 0 0 15513 24 0 
2020-04-13 0 0 15513 24 0 
2020-04-14 0 0 15513 0 0 
2020-04-15 0 0 15513 24 0 
2020-04-16 0 0 15513 24 0 
2020-04-17 0 0 15513 24 0 
2020-04-20 0 0 15513 24 0 
2020-04-21 0 0 15513 0 0 
2020-04-22 0 0 15513 24 0 
2020-04-23 0 0 15513 24 0 
2020-04-24 0 0 15513 24 0 
2020-04-27 0 0 15513 24 0 
2020-04-28 0 0 15513 24 0 
2020-04-29 0 0 15513 24 0 
2020-04-30 0 0 15513 24 0 
2020-05-01 0 0 15513 24 0 
2020-05-04 0 0 15513 24 0 
2020-05-05 0 0 15513 24 0 
2020-05-06 0 0 15513 24 0 
2020-05-07 0 0 15513 24 0 
2020-05-08 0 0 15513 24 0 
2020-05-11 0 0 15513 24 0 
