date demand demandChange inventoryPosition leadTime orderQuantity
2019-09-12 4500 2183 2960 0 6599 
2019-09-13 0 -4500 9559 24 0 
2019-09-16 0 0 9559 24 0 
2019-09-17 0 0 9559 0 0 
2019-09-18 0 0 9559 24 0 
2019-09-19 7632 7632 1927 24 8022 
2019-09-20 0 -7632 9949 24 0 
2019-09-23 4119 4119 5830 24 4072 
2019-09-24 0 -4119 9902 24 0 
2019-09-25 0 0 9902 24 0 
2019-09-26 2291 2291 7611 24 0 
2019-09-27 5849 3558 1762 0 8074 
2019-09-30 0 -5849 9836 24 0 
2019-10-01 2285 2285 7551 24 0 
2019-10-02 3663 1378 3888 24 5684 
2019-10-03 0 -3663 9572 24 0 
2019-10-04 0 0 9572 24 0 
2019-10-07 2463 2463 7109 24 0 
2019-10-08 0 -2463 7109 24 0 
2019-10-09 4566 4566 2543 24 6885 
2019-10-10 0 -4566 9428 24 0 
2019-10-11 0 0 9428 0 0 
2019-10-14 0 0 9428 24 0 
2019-10-15 0 0 9428 24 0 
2019-10-16 3934 3934 5494 24 3917 
2019-10-17 2946 -988 6465 24 0 
2019-10-18 7689 4743 1218 24 8343 
2019-10-21 0 -7689 9561 24 0 
2019-10-22 0 0 9561 24 0 
2019-10-23 0 0 9561 24 0 
2019-10-24 0 0 9561 24 0 
2019-10-25 0 0 9561 24 0 
2019-10-28 0 0 9561 24 0 
2019-10-29 0 0 9561 24 0 
2019-10-30 0 0 9561 24 0 
2019-10-31 0 0 9561 24 0 
2019-11-01 0 0 9561 24 0 
2019-11-04 0 0 9561 24 0 
2019-11-05 0 0 9561 24 0 
2019-11-06 0 0 9561 24 0 
2019-11-07 0 0 9561 24 0 
2019-11-08 0 0 9561 0 0 
2019-11-11 0 0 9561 24 0 
2019-11-12 6368 6368 3193 24 6463 
2019-11-13 0 -6368 9656 24 0 
2019-11-14 0 0 9656 24 0 
2019-11-15 0 0 9656 24 0 
2019-11-18 2779 2779 6877 24 0 
2019-11-19 3219 440 3658 24 5805 
2019-11-20 4617 1398 4846 0 4663 
2019-11-21 0 -4617 9509 24 0 
2019-11-22 0 0 9509 24 0 
2019-11-25 0 0 9509 24 0 
2019-11-26 8174 8174 1335 0 8414 
2019-11-27 0 -8174 9749 24 0 
2019-11-28 0 0 9749 24 0 
2019-11-29 0 0 9749 24 0 
2019-12-02 0 0 9749 24 0 
2019-12-03 4654 4654 5095 24 4649 
2019-12-04 4222 -432 5522 24 4209 
2019-12-05 4235 13 5496 24 4222 
2019-12-06 0 -4235 9718 0 0 
2019-12-09 0 0 9718 24 0 
2019-12-10 0 0 9718 24 0 
2019-12-11 0 0 9718 24 0 
2019-12-12 0 0 9718 24 0 
2019-12-13 0 0 9718 24 0 
2019-12-16 0 0 9718 0 0 
2019-12-17 0 0 9718 24 0 
2019-12-18 3643 3643 6075 24 3621 
2019-12-19 0 -3643 9696 24 0 
2019-12-20 11315 11315 2527 24 7512 
2019-12-23 0 -11315 10039 24 0 
2019-12-24 0 0 10039 24 0 
2019-12-25 0 0 10039 24 0 
2019-12-26 0 0 10039 24 0 
2019-12-27 0 0 10039 24 0 
2019-12-30 2379 2379 7660 24 0 
2019-12-31 8169 5790 4024 24 6059 
2020-01-01 0 -8169 10083 24 0 
2020-01-02 0 0 10083 0 0 
2020-01-03 3721 3721 6362 24 3693 
2020-01-06 0 -3721 10055 24 0 
2020-01-07 0 0 10055 24 0 
2020-01-08 3498 3498 6557 24 0 
2020-01-09 3741 243 2816 24 7141 
2020-01-10 4178 437 5779 24 4159 
2020-01-13 0 -4178 9938 0 0 
2020-01-14 0 0 9938 24 0 
2020-01-15 0 0 9938 0 0 
2020-01-16 0 0 9938 24 0 
2020-01-17 7554 7554 2384 24 7711 
2020-01-20 3828 -3726 6267 24 3793 
2020-01-21 0 -3828 10060 24 0 
2020-01-22 0 0 10060 24 0 
2020-01-23 0 0 10060 0 0 
2020-01-24 0 0 10060 0 0 
2020-01-27 0 0 10060 24 0 
2020-01-28 7140 7140 2920 24 7265 
2020-01-29 4240 -2900 5945 24 4222 
2020-01-30 0 -4240 10167 24 0 
2020-01-31 3811 3811 6356 24 3773 
2020-02-03 2903 -908 7226 24 0 
2020-02-04 0 -2903 7226 24 0 
2020-02-05 0 0 7226 24 0 
2020-02-06 0 0 7226 24 0 
2020-02-07 3648 3648 3578 0 6456 
2020-02-10 4104 456 5930 0 4102 
2020-02-11 8431 4327 1601 0 8583 
2020-02-12 0 -8431 10184 0 0 
2020-02-13 0 0 10184 24 0 
2020-02-14 3872 3872 6312 24 3853 
2020-02-17 0 -3872 10165 24 0 
2020-02-18 0 0 10165 24 0 
2020-02-19 2573 2573 7592 24 0 
2020-02-20 0 -2573 7592 24 0 
2020-02-21 0 0 7592 24 0 
2020-02-24 4053 4053 3539 24 6524 
2020-02-25 3063 -990 7000 0 0 
2020-02-26 0 -3063 7000 24 0 
2020-02-27 8224 8224 3284 24 6858 
2020-02-28 0 -8224 10142 24 0 
2020-03-02 0 0 10142 0 0 
2020-03-03 0 0 10142 0 0 
2020-03-04 0 0 10142 0 0 
2020-03-05 2506 2506 7636 24 0 
2020-03-06 0 -2506 7636 24 0 
2020-03-09 0 0 7636 0 0 
2020-03-10 4325 4325 3311 0 6795 
2020-03-11 0 -4325 10106 24 0 
2020-03-12 0 0 10106 0 0 
2020-03-13 0 0 10106 24 0 
2020-03-16 7627 7627 2479 24 7725 
2020-03-17 0 -7627 10204 24 0 
2020-03-18 0 0 10204 24 0 
2020-03-19 0 0 10204 0 0 
2020-03-20 0 0 10204 0 0 
2020-03-23 0 0 10204 24 0 
2020-03-24 8067 8067 2137 0 8187 
2020-03-25 2591 -5476 7733 24 0 
2020-03-26 0 -2591 7733 24 0 
2020-03-27 0 0 7733 24 0 
2020-03-30 4732 4732 3001 24 7258 
2020-03-31 3651 -1081 6608 0 3627 
2020-04-01 0 -3651 10235 24 0 
2020-04-02 4066 4066 6169 0 4055 
2020-04-03 0 -4066 10224 24 0 
2020-04-06 0 0 10224 24 0 
2020-04-07 7440 7440 2784 24 7516 
2020-04-08 0 -7440 10300 24 0 
2020-04-09 3719 3719 6581 0 3696 
2020-04-10 0 -3719 10277 24 0 
2020-04-13 0 0 10277 24 0 
2020-04-14 3787 3787 6490 24 3761 
2020-04-15 0 -3787 10251 24 0 
2020-04-16 0 0 10251 24 0 
2020-04-17 0 0 10251 24 0 
2020-04-20 0 0 10251 24 0 
2020-04-21 4761 4761 5490 24 4758 
2020-04-22 0 -4761 10248 24 0 
2020-04-23 0 0 10248 0 0 
2020-04-24 0 0 10248 24 0 
2020-04-27 0 0 10248 0 0 
2020-04-28 2831 2831 7417 0 0 
2020-04-29 0 -2831 7417 24 0 
2020-04-30 0 0 7417 24 0 
2020-05-01 4784 4784 2633 24 7580 
2020-05-04 0 -4784 10213 24 0 
2020-05-05 0 0 10213 24 0 
2020-05-06 7685 7685 2528 24 7761 
2020-05-07 0 -7685 10289 24 0 
2020-05-08 0 0 10289 0 0 
2020-05-11 0 0 10289 24 0 
