date demand demandChange inventoryPosition leadTime orderQuantity
2019-11-25 0 -4843 9973 24 0 
2019-11-26 0 0 9973 24 0 
2019-11-27 0 0 9973 24 0 
2019-11-28 0 0 9973 24 0 
2019-11-29 0 0 9973 24 0 
2019-12-02 0 0 9973 24 0 
2019-12-03 0 0 9973 24 0 
2019-12-04 3787 3787 6186 24 0 
2019-12-05 0 -3787 6186 24 0 
2019-12-06 0 0 6186 24 0 
2019-12-09 0 0 6186 24 0 
2019-12-10 0 0 6186 24 0 
2019-12-11 0 0 6186 24 0 
2019-12-12 3896 3896 2290 24 7530 
2019-12-13 0 -3896 9820 24 0 
2019-12-16 0 0 9820 24 0 
2019-12-17 0 0 9820 24 0 
2019-12-18 0 0 9820 24 0 
2019-12-19 0 0 9820 24 0 
2019-12-20 0 0 9820 0 0 
2019-12-23 0 0 9820 24 0 
2019-12-24 0 0 9820 0 0 
2019-12-25 0 0 9820 24 0 
2019-12-26 3482 3482 6338 24 0 
2019-12-27 5065 1583 1273 24 8570 
2019-12-30 4653 -412 5190 24 4665 
2019-12-31 0 -4653 9855 24 0 
2020-01-01 0 0 9855 24 0 
2020-01-02 0 0 9855 24 0 
2020-01-03 0 0 9855 24 0 
2020-01-06 0 0 9855 24 0 
2020-01-07 0 0 9855 24 0 
2020-01-08 0 0 9855 24 0 
2020-01-09 0 0 9855 24 0 
2020-01-10 0 0 9855 0 0 
2020-01-13 0 0 9855 24 0 
2020-01-14 3953 3953 5902 24 3922 
2020-01-15 0 -3953 9824 24 0 
2020-01-16 0 0 9824 24 0 
2020-01-17 0 0 9824 0 0 
2020-01-20 0 0 9824 0 0 
2020-01-21 0 0 9824 24 0 
2020-01-22 0 0 9824 24 0 
2020-01-23 0 0 9824 24 0 
2020-01-24 0 0 9824 24 0 
2020-01-27 0 0 9824 24 0 
2020-01-28 5179 5179 4645 0 5290 
2020-01-29 0 -5179 9935 24 0 
2020-01-30 0 0 9935 0 0 
2020-01-31 0 0 9935 24 0 
2020-02-03 0 0 9935 24 0 
2020-02-04 0 0 9935 0 0 
2020-02-05 0 0 9935 24 0 
2020-02-06 0 0 9935 24 0 
2020-02-07 0 0 9935 0 0 
2020-02-10 0 0 9935 0 0 
2020-02-11 0 0 9935 24 0 
2020-02-12 2999 2999 6936 24 0 
2020-02-13 0 -2999 6936 0 0 
2020-02-14 0 0 6936 24 0 
2020-02-17 0 0 6936 24 0 
2020-02-18 3099 3099 3837 24 6024 
2020-02-19 0 -3099 9861 24 0 
2020-02-20 0 0 9861 24 0 
2020-02-21 0 0 9861 24 0 
2020-02-24 0 0 9861 24 0 
2020-02-25 8530 8530 1331 24 8744 
2020-02-26 5559 -2971 4516 24 5614 
2020-02-27 0 -5559 10130 0 0 
2020-02-28 0 0 10130 0 0 
2020-03-02 0 0 10130 24 0 
2020-03-03 0 0 10130 24 0 
2020-03-04 0 0 10130 24 0 
2020-03-05 4340 4340 5790 24 4356 
2020-03-06 0 -4340 10146 24 0 
2020-03-09 0 0 10146 24 0 
2020-03-10 0 0 10146 24 0 
2020-03-11 0 0 10146 24 0 
2020-03-12 0 0 10146 0 0 
2020-03-13 0 0 10146 24 0 
2020-03-16 4683 4683 5463 24 4695 
2020-03-17 0 -4683 10158 24 0 
2020-03-18 3283 3283 6875 24 0 
2020-03-19 0 -3283 6875 24 0 
2020-03-20 0 0 6875 0 0 
2020-03-23 0 0 6875 0 0 
2020-03-24 0 0 6875 24 0 
2020-03-25 3855 3855 3020 24 7068 
2020-03-26 7209 3354 2879 24 7335 
2020-03-27 0 -7209 10214 0 0 
2020-03-30 0 0 10214 24 0 
2020-03-31 0 0 10214 24 0 
2020-04-01 0 0 10214 24 0 
2020-04-02 0 0 10214 0 0 
2020-04-03 8548 8548 1666 24 8748 
2020-04-06 0 -8548 10414 0 0 
2020-04-07 3895 3895 6519 24 3873 
2020-04-08 0 -3895 10392 24 0 
2020-04-09 0 0 10392 24 0 
2020-04-10 0 0 10392 24 0 
2020-04-13 0 0 10392 24 0 
2020-04-14 0 0 10392 24 0 
2020-04-15 0 0 10392 24 0 
2020-04-16 0 0 10392 24 0 
2020-04-17 0 0 10392 24 0 
2020-04-20 0 0 10392 0 0 
2020-04-21 0 0 10392 24 0 
2020-04-22 0 0 10392 0 0 
2020-04-23 3392 3392 7000 0 0 
2020-04-24 0 -3392 7000 24 0 
2020-04-27 0 0 7000 24 0 
2020-04-28 0 0 7000 24 0 
2020-04-29 0 0 7000 24 0 
2020-04-30 0 0 7000 0 0 
2020-05-01 0 0 7000 24 0 
2020-05-04 0 0 7000 24 0 
2020-05-05 0 0 7000 24 0 
2020-05-06 5222 5222 1778 24 8601 
2020-05-07 0 -5222 10379 24 0 
2020-05-08 0 0 10379 24 0 
2020-05-11 5972 5972 4407 24 6023 
