date demand demandChange inventoryPosition leadTime orderQuantity
2020-02-04 4775 -713 7031 24 4771 
2020-02-05 0 -4775 11802 24 0 
2020-02-06 0 0 11802 24 0 
2020-02-07 0 0 11802 24 0 
2020-02-10 0 0 11802 24 0 
2020-02-11 4965 4965 6837 0 4972 
2020-02-12 0 -4965 11809 24 0 
2020-02-13 0 0 11809 24 0 
2020-02-14 0 0 11809 24 0 
2020-02-17 0 0 11809 24 0 
2020-02-18 5465 5465 6344 24 5505 
2020-02-19 6011 546 5838 24 6055 
2020-02-20 0 -6011 11893 24 0 
2020-02-21 4990 4990 6903 0 4986 
2020-02-24 3981 -1009 7908 24 0 
2020-02-25 0 -3981 7908 24 0 
2020-02-26 0 0 7908 24 0 
2020-02-27 0 0 7908 0 0 
2020-02-28 8258 8258 2917 24 9063 
2020-03-02 0 -8258 11980 24 0 
2020-03-03 5474 5474 6506 24 5496 
2020-03-04 0 -5474 12002 0 0 
2020-03-05 0 0 12002 0 0 
2020-03-06 4820 4820 7182 0 4791 
2020-03-09 0 -4820 11973 24 0 
2020-03-10 5673 5673 6300 24 5702 
2020-03-11 0 -5673 12002 24 0 
2020-03-12 3935 3935 8067 24 0 
2020-03-13 0 -3935 8067 24 0 
2020-03-16 0 0 8067 24 0 
2020-03-17 0 0 8067 24 0 
2020-03-18 0 0 8067 24 0 
2020-03-19 0 0 8067 24 0 
2020-03-20 10653 10653 3350 24 8832 
2020-03-23 0 -10653 12182 24 0 
2020-03-24 0 0 12182 24 0 
2020-03-25 0 0 12182 24 0 
2020-03-26 0 0 12182 24 0 
2020-03-27 0 0 12182 24 0 
2020-03-30 0 0 12182 24 0 
2020-03-31 4553 4553 7629 24 0 
2020-04-01 0 -4553 7629 24 0 
2020-04-02 0 0 7629 0 0 
2020-04-03 0 0 7629 0 0 
2020-04-06 4045 4045 3584 24 8550 
2020-04-07 0 -4045 12134 24 0 
2020-04-08 0 0 12134 24 0 
2020-04-09 4621 4621 7513 24 0 
2020-04-10 0 -4621 7513 24 0 
2020-04-13 0 0 7513 0 0 
2020-04-14 3851 3851 3662 24 8418 
2020-04-15 0 -3851 12080 24 0 
2020-04-16 0 0 12080 24 0 
2020-04-17 0 0 12080 24 0 
2020-04-20 0 0 12080 24 0 
2020-04-21 0 0 12080 0 0 
2020-04-22 0 0 12080 24 0 
2020-04-23 0 0 12080 0 0 
2020-04-24 6530 6530 5550 0 6572 
2020-04-27 0 -6530 12122 24 0 
2020-04-28 0 0 12122 24 0 
2020-04-29 0 0 12122 24 0 
2020-04-30 0 0 12122 24 0 
2020-05-01 5550 5550 6572 0 5568 
2020-05-04 4898 -652 7242 24 4892 
2020-05-05 0 -4898 12134 24 0 
2020-05-06 5198 5198 6936 24 5204 
2020-05-07 0 -5198 12140 24 0 
2020-05-08 0 0 12140 24 0 
2020-05-11 6017 6017 6123 0 6043 
